License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
N-SAT-Y12-144E,Japan 🇯🇵,144.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-Y12-144E&sel_satname=N-SAT-Y12-144E&plan_id=
NFP-SAT-Y21-144E,Japan 🇯🇵,144.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NFP-SAT-Y21-144E&sel_satname=NFP-SAT-Y21-144E&plan_id=plan
N-SAT-Y22-144E,Japan 🇯🇵,144.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-144E&sel_satname=N-SAT-Y22-144E&plan_id=
AUS00002,Australia 🇦🇺,144.1°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUS00002&sel_satname=AUS00002&plan_id=plan
AUS00004,Australia 🇦🇺,144.1°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUS00004&sel_satname=AUS00004&plan_id=plan
AUS00005,Australia 🇦🇺,144.1°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUS00005&sel_satname=AUS00005&plan_id=plan
AUS00001,Australia 🇦🇺,144.1°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUS00001&sel_satname=AUS00001&plan_id=plan
AUS00003,Australia 🇦🇺,144.1°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AUS00003&sel_satname=AUS00003&plan_id=plan
N-SAT-143.72E,Japan 🇯🇵,143.72°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-143.72E&sel_satname=N-SAT-143.72E&plan_id=
INMARSAT-6-143.5E,United Kingdom 🇬🇧,143.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-6-143.5E&sel_satname=INMARSAT-6-143.5E&plan_id=
INMARSAT-8-143E5,United Kingdom 🇬🇧,143.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-8-143E5&sel_satname=INMARSAT-8-143E5&plan_id=
INMARSAT-4A 143.5E,United Kingdom 🇬🇧,143.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-4A+143.5E&sel_satname=INMARSAT-4A+143.5E&plan_id=
INMARSAT-4 143.5E,United Kingdom 🇬🇧,143.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-4+143.5E&sel_satname=INMARSAT-4+143.5E&plan_id=
INMARSAT-3 POR-3,United Kingdom 🇬🇧,143.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-3+POR-3&sel_satname=INMARSAT-3+POR-3&plan_id=
INMARSAT-ISL-143E5,United Kingdom 🇬🇧,143.5°E,Non-Planned,Advance Public Information (A),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=INMARSAT-ISL-143E5&sel_satname=INMARSAT-ISL-143E5&plan_id=
CHINASAT-35C,China 🇨🇳,144.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-35C&sel_satname=CHINASAT-35C&plan_id=
COMPASS-30B-144.5E,China 🇨🇳,144.5°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-30B-144.5E&sel_satname=COMPASS-30B-144.5E&plan_id=plan
COMPASS-A-144.5E,China 🇨🇳,144.5°E,Non-Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-144.5E&sel_satname=COMPASS-A-144.5E&plan_id=
COMPASS-B-144.5E,China 🇨🇳,144.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-B-144.5E&sel_satname=COMPASS-B-144.5E&plan_id=
CANGYU-1,China 🇨🇳,144.6°E,Non-Planned,Advance Public Information (A),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=CANGYU-1&sel_satname=CANGYU-1&plan_id=
N-SAT-Y20-143E,Japan 🇯🇵,143.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y20-143E&sel_satname=N-SAT-Y20-143E&plan_id=
ETS9-A2,Japan 🇯🇵,143.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A2&sel_satname=ETS9-A2&plan_id=
F-SAT-N8-143E,France 🇫🇷,143.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-143E&sel_satname=F-SAT-N8-143E&plan_id=
F-SAT-N6-143E,France 🇫🇷,143.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-143E&sel_satname=F-SAT-N6-143E&plan_id=
F-SAT-30B-143E,France 🇫🇷,143.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-143E&sel_satname=F-SAT-30B-143E&plan_id=plan
ETS9-A,Japan 🇯🇵,143.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A&sel_satname=ETS9-A&plan_id=
