,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
878,LUX-G7-7,2,LUX,23.5,18.08.2016,337,1,1,1,1,4
178,USASAT-55Y,1,USA,-76.0,17.06.2020,365,1,1,1,1,4
3,LUX-G3-2,1,LUX,5.0,02.06.2010,452,1,1,1,1,4
1159,ESAT 1,1,G,25.0,13.06.2013,456,1,1,1,1,4
1468,USGOVSAT-8,1,USA,-12.0,19.01.2011,474,1,1,1,1,4
910,USASAT-50D,1,USA,-43.0,15.12.2010,496,1,1,1,1,4
1062,USASAT-55F,2,USA,-43.0,15.10.2009,496,1,1,1,1,4
613,USASAT-60S,1,USA,-43.0,06.11.2019,500,1,1,1,1,4
74,UKMMSAT-A2,1,G,-33.5,11.02.2022,519,1,1,1,1,4
87,UKDIGISAT-3,1,G,-33.5,11.02.2022,519,1,1,1,1,4
118,UKDSAT-G,1,G,159.0,07.07.2021,519,1,1,1,1,4
124,UKDSAT-A2,1,G,-33.5,11.02.2022,519,1,1,1,1,4
358,UK-KA-7R,1,G,-79.0,01.11.2019,519,1,1,1,1,4
1105,UK-KA-7,1,G,-79.0,01.11.2019,519,1,1,1,1,4
1221,MONASAT-52EA,1,MCO,52.0,22.11.2022,519,1,1,1,1,4
1466,MADAR-160E,1,UAE,160.0,06.07.2020,519,1,1,1,1,4
644,UKSAT-10,1,G,-95.0,09.06.2010,546,1,1,1,1,4
1011,USASAT-70O,1,USA,-95.0,08.05.2012,546,1,1,1,1,4
501,MSV-1A,1,USA,-101.0,01.06.2010,580,1,1,1,1,4
276,USASAT-28K,1,USA,-85.2,23.11.2010,603,1,1,1,1,4
63,USASAT-55Q,1,USA,66.0,21.12.2017,639,1,1,1,1,4
1436,USASAT-60E,1,USA,-91.0,19.08.2011,650,1,1,1,1,4
348,UKJKSAT-1,2,G,31.0,11.02.2022,652,1,1,1,1,4
339,LUX-G3-19.2E,2,LUX,19.2,02.06.2010,667,1,1,1,1,4
1435,LUX-G6-5,1,LUX,19.2,28.11.2014,667,1,1,1,1,4
444,USGAE-16R,1,USA,30.0,04.11.2009,678,1,1,1,1,4
591,USGAE-9R,1,USA,152.0,16.09.2009,678,1,1,1,1,4
1213,USGAE-17R,1,USA,-39.0,28.10.2009,678,1,1,1,1,4
1407,USGAE-10R,1,USA,-150.0,28.10.2009,678,1,1,1,1,4
601,HMG-SAT-01A,1,G,95.0,05.04.2022,698,1,1,1,1,4
1020,SKYNET-5C,1,G,6.0,24.10.2014,699,1,1,1,1,4
589,EMARSAT-5G,1,UAE,52.5,15.01.2012,777,1,1,1,1,4
796,YAHSAT,1,UAE,52.5,15.01.2012,777,1,1,1,1,4
1659,MADAR-52.5E,1,UAE,52.5,13.07.2020,777,1,1,1,1,4
1102,EMARSAT-7S,1,UAE,98.5,16.10.2014,788,1,1,1,1,4
1177,EMARSAT-4S,1,UAE,98.5,17.10.2006,788,1,1,1,1,4
1202,USASAT-28G,1,USA,-115.0,05.03.2009,836,1,1,1,1,4
1497,CAN-BSS19,1,CAN,-103.0,07.08.2012,883,1,1,1,1,4
1029,CANSAT-18,1,CAN,-118.7,08.07.2004,896,1,1,1,1,4
1478,ANIK-F3R,1,CAN,-118.7,23.06.2017,896,1,1,1,1,4
667,CAN-BSS9,1,CAN,-86.5,17.05.2012,951,1,1,1,1,4
902,USASAT-55R,1,USA,180.0,21.12.2017,962,1,1,1,1,4
421,USASAT-60G,1,USA,-99.0,09.09.2011,970,1,1,1,1,4
702,IOMSAT-11A,1,G,-115.0,10.01.2012,979,1,1,1,1,4
1,INTELSAT8 157E,1,USA,157.0,11.11.2011,1002,1,1,1,1,4
2,INTELSAT8 157E,2,USA,157.0,11.11.2011,1002,1,1,1,1,4
919,INTELSAT5A 157E,2,USA,157.0,11.11.2011,1002,1,1,1,1,4
1487,INTELSAT6 157E,1,USA,157.0,11.11.2011,1002,1,1,1,1,4
1507,INTELSAT7 157E,1,USA,157.0,11.11.2011,1002,1,1,1,1,4
1508,INTELSAT7 157E,2,USA,157.0,11.11.2011,1002,1,1,1,1,4
317,GOES-EAST-2,1,USA,-75.0,16.08.2011,1056,1,1,1,1,4
162,NSS-G2-11,1,HOL,-22.0,05.11.2015,1097,1,1,1,1,4
963,UKDSAT-B1,1,G,31.0,11.02.2022,1098,1,1,1,1,4
1031,UKMMSAT-B1,1,G,31.0,11.02.2022,1099,1,1,1,1,4
349,UKJKSAT-1,3,G,31.0,11.02.2022,1113,1,1,1,1,4
662,UKMMSAT-B1-TTC-C,1,G,31.0,16.10.2013,1113,1,1,1,1,4
449,USASAT-60R,1,USA,72.0,13.02.2019,1124,1,1,1,1,4
513,USASAT-60A,1,USA,172.0,03.12.2010,1137,1,1,1,1,4
1008,YAHSAT-KA-47.5E,1,UAE,47.5,25.09.2013,1143,1,1,1,1,4
1186,USASAT-28N,1,USA,-116.15,25.10.2011,1143,1,1,1,1,4
1415,MADAR-47.5E,1,UAE,47.5,16.04.2019,1143,1,1,1,1,4
102,CAN-BSS31,1,CAN,-91.0,19.09.2014,1191,1,1,1,1,4
278,INMARSAT-4B 64E,1,G,64.0,25.06.2021,1192,1,1,1,1,4
1462,INMARSAT-4 25E,1,G,25.0,17.02.2010,1192,1,1,1,1,4
221,NSS-G2-1,1,HOL,-177.0,23.10.2015,1211,1,1,1,1,4
1553,UKSAT-14,1,G,-107.0,19.05.2014,1239,1,1,1,1,4
25,LUX-G6-2-E,1,LUX,5.0,26.02.2016,1244,1,1,1,1,4
566,LM-RPS-107.3W,1,USA,-107.3,16.05.2007,1252,1,1,1,1,4
791,USASAT-71N,1,USA,68.5,06.10.2014,1267,1,1,1,1,4
893,USASAT-50C,1,USA,-125.0,19.08.2011,1277,1,1,1,1,4
829,INMARSAT GSO-2J,1,G,-54.0,01.11.2004,1307,1,1,1,1,4
664,ANIK-F1,1,CAN,-107.3,21.12.2004,1330,1,1,1,1,4
1007,USASAT-55T,1,USA,-53.0,03.04.2019,1334,1,1,1,1,4
1228,IRIS-8A,1,USA,-177.0,17.12.2012,1369,1,1,1,1,4
512,MEXSAT113 L-CEXT-X,2,MEX,-113.0,23.04.2015,1372,1,1,1,1,4
1160,MEXSAT114.9 L-CEXT-X,1,MEX,-114.9,23.07.2012,1372,1,1,1,1,4
1290,MEXSAT 114.9 KU EXT,1,MEX,-114.9,23.07.2012,1372,1,1,1,1,4
398,USTRO-9,1,USA,85.0,02.11.2004,1376,1,1,1,1,4
432,USTRO-7,1,USA,90.0,02.11.2004,1376,1,1,1,1,4
535,USTRO-6,1,USA,70.0,02.11.2004,1376,1,1,1,1,4
554,USTRO-8,1,USA,103.0,02.11.2004,1376,1,1,1,1,4
1381,USTRO-3,1,USA,-141.0,02.11.2004,1376,1,1,1,1,4
1384,USTRO-4,1,USA,-13.0,02.11.2004,1376,1,1,1,1,4
1441,USTRO-5,1,USA,-10.0,02.11.2004,1376,1,1,1,1,4
1459,USTRO-2,1,USA,-144.0,02.11.2004,1376,1,1,1,1,4
565,LUX-G6-8,2,LUX,28.2,28.11.2014,1387,1,1,1,1,4
1512,USASAT-31M,1,USA,-101.0,09.11.2004,1391,1,1,1,1,4
35,USASAT-70V,1,USA,-99.2,17.11.2011,1413,1,1,1,1,4
690,USASAT-31N,1,USA,-99.0,09.11.2004,1413,1,1,1,1,4
724,USDKH2,1,USA,-30.4,19.02.2003,1428,1,1,1,1,4
597,INMARSAT-4 143.5E,1,G,143.5,17.02.2010,1434,1,1,1,1,4
1486,INMARSAT-6-143.5E,1,G,143.5,25.06.2021,1434,1,1,1,1,4
1504,INMARSAT-4A 143.5E,1,G,143.5,19.06.2014,1434,1,1,1,1,4
1602,INMARSAT GSO-2N,1,G,64.0,02.03.2005,1444,1,1,1,1,4
1104,USASAT-28F,1,USA,-85.1,05.03.2009,1445,1,1,1,1,4
1103,USGAE-7M,1,USA,-68.0,19.11.2013,1476,1,1,1,1,4
97,USASAT-70W,1,USA,-102.8,17.11.2011,1496,1,1,1,1,4
1618,USASAT-31L,1,USA,-103.0,09.11.2004,1496,1,1,1,1,4
84,CAN-BSS36,1,CAN,-107.3,14.08.2014,1524,1,1,1,1,4
587,CANSAT(107.3W)-XKA,1,CAN,-107.3,26.10.2015,1524,1,1,1,1,4
1243,INMARSAT-XL1,1,G,25.0,22.11.2013,1524,1,1,1,1,4
1388,INMARSAT-4A 25E,1,G,25.0,22.11.2013,1524,1,1,1,1,4
1596,CANSAT-50,1,CAN,-107.3,13.08.2014,1524,1,1,1,1,4
643,USASAT-31U,1,USA,-85.0,17.11.2004,1534,1,1,1,1,4
1085,USASAT-35Q,1,USA,-85.0,17.11.2004,1534,1,1,1,1,4
1380,LUX-G6-51,1,LUX,-40.5,09.12.2014,1554,1,1,1,1,4
243,USGOVSAT-6R,1,USA,-52.5,12.12.2014,1592,1,1,1,1,4
156,USASAT-35G,1,USA,-105.0,17.11.2004,1610,1,1,1,1,4
1635,USASAT-31K,1,USA,-105.0,17.11.2004,1610,1,1,1,1,4
42,USASAT-35O,1,USA,-89.0,21.05.2004,1611,1,1,1,1,4
793,USASAT-31S,1,USA,-89.0,21.05.2004,1611,1,1,1,1,4
1084,CANSAT KA-5,1,CAN,-118.7,08.07.2004,1626,1,1,1,1,4
1410,CANSAT KA-5X,1,CAN,-118.7,08.07.2004,1626,1,1,1,1,4
169,NSS-G2-18,1,HOL,95.0,23.10.2015,1630,1,1,1,1,4
170,NSS-G2-18,2,HOL,95.0,23.10.2015,1630,1,1,1,1,4
1347,NSS-G4-26,1,HOL,95.0,25.06.2019,1630,1,1,1,1,4
638,USNN-3,1,USA,-127.0,17.12.2012,1650,1,1,1,1,4
1094,USGOVSAT-3R,1,USA,-135.0,11.02.2015,1653,1,1,1,1,4
1203,IRIS-2A,1,USA,-100.0,24.06.2014,1653,1,1,1,1,4
403,LUX-G6-9,1,LUX,31.5,28.11.2014,1676,1,1,1,1,4
564,LUX-G6-8,1,LUX,28.2,28.11.2014,1676,1,1,1,1,4
1382,LUX-G7-9-E2,1,LUX,31.5,14.12.2017,1676,1,1,1,1,4
24,USASAT-55J,1,USA,-1.0,17.01.2014,1701,1,1,1,1,4
590,INTELSAT10 359E,1,USA,-1.0,09.11.2004,1702,1,1,1,1,4
68,USASAT-35A,1,USA,-131.0,17.11.2004,1730,1,1,1,1,4
1335,INMARSAT-KA 63E,1,G,63.0,13.12.2016,1760,1,1,1,1,4
1421,YAHSAT-63E,1,UAE,63.0,03.06.2014,1760,1,1,1,1,4
1473,DJCF-2B,1,G,-26.0,25.06.2002,1792,1,1,1,1,4
225,USASAT-22K,1,USA,-135.0,30.01.2004,1808,1,1,1,1,4
533,USABSN-13A,1,USA,-99.0,22.10.2015,1828,1,1,1,1,4
534,USABSN-13A,2,USA,-99.0,22.10.2015,1828,1,1,1,1,4
1156,USASAT-25A-1,1,USA,-37.5,02.11.2010,1852,1,1,1,1,4
647,USNN-4,1,USA,100.0,17.12.2012,1927,1,1,1,1,4
152,USASAT-50A,1,USA,-127.0,08.08.2011,1962,1,1,1,1,4
373,LUX-G11-8,1,LUX,28.2,17.11.2022,1965,1,1,1,1,4
531,LUX-G6-6,1,LUX,21.5,07.01.2015,1965,1,1,1,1,4
1026,LUX-G7-6,1,LUX,21.5,07.01.2015,1965,1,1,1,1,4
987,USASAT-35C,1,USA,-127.0,10.11.2004,2001,1,1,1,1,4
468,USASAT-23G,1,USA,-121.0,30.01.2004,2016,1,1,1,1,4
738,USASAT-31G,1,USA,-121.0,19.11.2004,2016,1,1,1,1,4
38,EMARSAT-1F/M,1,UAE,44.0,29.07.2009,2037,1,1,1,1,4
1247,EMARSAT-4F,1,UAE,44.0,19.05.2010,2037,1,1,1,1,4
100,USGAE-1,1,USA,-90.0,30.10.2002,2053,1,1,1,1,4
1383,DJCF-1B,1,G,46.0,25.06.2002,2061,1,1,1,1,4
119,USASAT-35R,1,USA,-83.0,17.11.2004,2077,1,1,1,1,4
1149,USASAT-24V,1,USA,-83.0,17.11.2004,2077,1,1,1,1,4
1101,USABSN-12A,1,USA,-103.0,28.07.2015,2102,1,1,1,1,4
1447,BSSNET4-95W,1,HOL,-95.15,17.12.2019,2121,1,1,1,1,4
1017,USASAT-50B,1,USA,-133.0,08.08.2011,2136,1,1,1,1,4
113,INMARSAT-KA 55W,1,G,-55.0,29.04.2016,2180,1,1,1,1,4
485,YAHSAT-N-20W,1,UAE,-20.0,25.05.2015,2180,1,1,1,1,4
497,SATMEX 7,1,MEX,-113.0,16.06.2014,2189,1,1,1,1,4
274,ANIK-F2R,1,CAN,-111.1,17.07.2017,2205,1,1,1,1,4
927,CANSAT KA-4,1,CAN,-111.1,01.02.2001,2205,1,1,1,1,4
767,IOMSAT-KA-63W,1,G,-63.0,15.05.2014,2236,1,1,1,1,4
877,LUX-G7-7,1,LUX,23.5,18.08.2016,2236,1,1,1,1,4
1600,CANSAT-68,1,CAN,-109.2,29.12.2022,2236,1,1,1,1,4
106,NSS-KA41,1,HOL,95.0,30.08.2011,2249,1,1,1,1,4
171,NSS-G2-18,3,HOL,95.0,23.10.2015,2249,1,1,1,1,4
262,NSS-9,1,HOL,95.0,24.01.2003,2249,1,1,1,1,4
366,INTELSAT8 95E,2,HOL,95.0,29.10.1998,2249,1,1,1,1,4
804,NSS-G5-1,1,HOL,-169.5,08.06.2021,2249,1,1,1,1,4
1095,NSS-G4-9,1,HOL,-86.5,27.05.2019,2249,1,1,1,1,4
1472,INTELSAT KA 95E,1,HOL,95.0,24.01.2003,2249,1,1,1,1,4
150,USASAT-55W,1,USA,-79.0,05.12.2019,2253,1,1,1,1,4
1276,USABSN-25,1,USA,-79.0,03.12.2021,2253,1,1,1,1,4
999,P92-7,1,USA,-30.4,26.10.2015,2255,1,1,1,1,4
1181,USGAE-12M,1,USA,111.0,29.02.2016,2263,1,1,1,1,4
511,MEXSAT113 L-CEXT-X,1,MEX,-113.0,23.04.2015,2267,1,1,1,1,4
116,INTELSAT7 332.5E,1,USA,-27.5,04.03.2002,2327,1,1,1,1,4
238,INTELSAT9 332.5E,1,USA,-27.5,04.03.2002,2327,1,1,1,1,4
965,INTELSAT6 332.5E,1,USA,-27.5,29.10.1998,2327,1,1,1,1,4
1267,INTELSAT8 332.5E,1,USA,-27.5,04.03.2002,2327,1,1,1,1,4
121,INTELSAT8 64E,1,USA,64.0,29.10.1998,2351,1,1,1,1,4
159,INTELSAT9 64E,1,USA,64.0,17.11.2003,2351,1,1,1,1,4
888,USASAT-55U,1,USA,-55.5,26.08.2019,2371,1,1,1,1,4
815,INMARSAT-KA 180E,1,G,180.0,25.11.2016,2388,1,1,1,1,4
530,USGAE-6M,1,USA,-120.0,29.02.2016,2392,1,1,1,1,4
203,IRIS-4A,1,USA,-15.5,08.10.2015,2393,1,1,1,1,4
45,USGAE-23M,1,USA,19.0,29.02.2016,2434,1,1,1,1,4
462,USASAT-60U,2,USA,-95.0,29.05.2020,2434,1,1,1,1,4
529,USASAT-60F,1,USA,-95.0,19.08.2011,2434,1,1,1,1,4
83,P-197-7,1,USA,92.0,10.09.2015,2437,1,1,1,1,4
486,INTELSAT8 335.5E,1,USA,-24.5,04.03.2002,2450,1,1,1,1,4
844,INTELSAT6 335.5E,2,USA,-24.5,29.10.1998,2450,1,1,1,1,4
1422,INTELSAT9 335.5E,1,USA,-24.5,04.03.2002,2450,1,1,1,1,4
1538,INTELSAT7 335.5E,1,USA,-24.5,04.03.2002,2450,1,1,1,1,4
181,ESAT-5,1,G,33.0,05.04.2016,2453,1,1,1,1,4
600,USASAT-66D,1,USA,-15.0,30.04.2021,2467,1,1,1,1,4
817,IOMSAT-2A2,1,G,-15.0,17.08.2017,2467,1,1,1,1,4
868,USASAT-35L,1,USA,-95.0,10.11.2004,2473,1,1,1,1,4
1022,NSS-16,1,HOL,-22.0,14.07.2006,2494,1,1,1,1,4
1040,USGAE-2,1,USA,4.0,30.10.2002,2501,1,1,1,1,4
222,NSS-G2-1,2,HOL,-177.0,23.10.2015,2512,1,1,1,1,4
985,LUX-G7-43,1,LUX,-87.0,16.08.2016,2512,1,1,1,1,4
1075,LUX-G3-24.2E,3,LUX,23.5,02.06.2010,2512,1,1,1,1,4
882,USGOVSAT-11R,1,USA,150.0,28.04.2016,2520,1,1,1,1,4
1589,ANIK-F2,1,CAN,-111.1,07.02.2013,2570,1,1,1,1,4
1220,IOMSAT-R1,1,G,154.0,12.04.2017,2588,1,1,1,1,4
980,LUX-G7-20,2,LUX,108.2,01.08.2016,2620,1,1,1,1,4
1147,GIBSAT-108.2E,2,G,108.2,11.01.2019,2620,1,1,1,1,4
369,USGOVSAT-20R,1,USA,134.0,14.09.2016,2660,1,1,1,1,4
461,USASAT-60U,1,USA,-95.0,29.05.2020,2675,1,1,1,1,4
1303,IRIS-6A,1,USA,75.0,12.10.2016,2692,1,1,1,1,4
873,P92-8,1,USA,92.0,23.09.2014,2733,1,1,1,1,4
1298,USASAT-80B,1,USA,60.0,23.08.2022,2738,1,1,1,1,4
1254,YAHSAT-G5-43W,1,UAE,-43.0,21.12.2016,2741,1,1,1,1,4
58,INTELSAT8 307E,2,USA,-53.0,27.09.2001,2806,1,1,1,1,4
320,INTELSAT9 307E,1,USA,-53.0,07.06.2001,2806,1,1,1,1,4
993,INTELSAT8 342E,1,USA,-18.0,28.11.2001,2806,1,1,1,1,4
1166,INTELSAT9 342E,1,USA,-18.0,17.11.2003,2806,1,1,1,1,4
628,INTELSAT6 330.5E,1,USA,-29.5,05.10.2018,2811,1,1,1,1,4
1622,INTELSAT9 330.5E,1,USA,-29.5,05.10.2018,2811,1,1,1,1,4
1630,INTELSAT8 330.5E,1,USA,-29.5,05.10.2018,2811,1,1,1,1,4
954,USGAE-4,1,USA,177.5,30.10.2002,2820,1,1,1,1,4
654,INTELSAT8 60E,1,USA,60.0,19.10.2000,2828,1,1,1,1,4
716,INTELSAT9 60E,1,USA,60.0,19.10.2000,2828,1,1,1,1,4
956,INTELSAT6 60E,2,USA,60.0,29.10.1998,2828,1,1,1,1,4
1377,USASAT-60C,1,USA,68.5,24.12.2008,2831,1,1,1,1,4
414,USGOVSAT-1R,1,USA,180.0,23.01.2017,2838,1,1,1,1,4
450,USASAT-80A,1,USA,-50.0,13.07.2020,2859,1,1,1,1,4
1548,LUX-G10-7,1,LUX,23.5,31.03.2021,2873,1,1,1,1,4
321,USGOVSAT-5R,1,USA,-112.0,10.04.2017,2877,1,1,1,1,4
614,USASAT-60S,2,USA,-43.0,06.11.2019,2918,1,1,1,1,4
1080,USASAT-55E-1,1,USA,-43.0,08.11.2019,2918,1,1,1,1,4
1216,UK-KA-1,1,G,-70.0,18.07.2017,2924,1,1,1,1,4
780,SKYNET-4K,1,G,6.0,07.07.2004,2927,1,1,1,1,4
632,USGOVSAT-13R,1,USA,-121.9,10.04.2017,2936,1,1,1,1,4
138,LUX-G3-28.2E,1,LUX,28.2,02.06.2010,2949,1,1,1,1,4
88,UKDIGISAT-3,2,G,-33.5,11.02.2022,2951,1,1,1,1,4
125,UKDSAT-A2,2,G,-33.5,11.02.2022,2951,1,1,1,1,4
75,UKMMSAT-A2,2,G,-33.5,11.02.2022,2955,1,1,1,1,4
1045,UKMMSAT-B,1,G,-33.5,30.10.2020,2955,1,1,1,1,4
852,LUX-G8-47,1,LUX,-67.0,06.03.2018,2966,1,1,1,1,4
1545,USGOVSAT-16R,1,USA,24.0,04.05.2017,2969,1,1,1,1,4
1601,CANSAT-68,2,CAN,-109.2,29.12.2022,3005,1,1,1,1,4
72,USASAT-55V,1,USA,169.0,12.09.2017,3010,1,1,1,1,4
405,USASAT-60I,1,USA,-45.0,15.10.2009,3010,1,1,1,1,4
340,LUX-G9-38,1,LUX,-129.0,12.12.2017,3017,1,1,1,1,4
1097,GIBSAT-129W-B,1,G,-129.0,21.12.2017,3017,1,1,1,1,4
1219,INMARSAT-KA 83.5E,1,G,83.5,12.05.2017,3024,1,1,1,1,4
1081,INMARSAT-S4-R,1,G,39.0,26.11.2019,3037,1,1,1,1,4
634,INTELSAT7 62E,1,USA,62.0,19.10.2000,3038,1,1,1,1,4
635,INTELSAT7 62E,2,USA,62.0,19.10.2000,3038,1,1,1,1,4
655,INTELSAT8 60E,2,USA,60.0,19.10.2000,3038,1,1,1,1,4
856,INTELSAT8 62E,1,USA,62.0,19.10.2000,3038,1,1,1,1,4
857,INTELSAT8 62E,2,USA,62.0,19.10.2000,3038,1,1,1,1,4
981,INTELSAT9 62E,1,USA,62.0,19.10.2000,3038,1,1,1,1,4
941,USASAT-35W,1,USA,-72.0,27.01.2004,3040,1,1,1,1,4
1629,LUX-G8-44,1,LUX,-83.0,05.12.2017,3040,1,1,1,1,4
259,LUX-G9-30,1,LUX,176.0,14.10.2019,3055,1,1,1,1,4
342,AM-SAT A4,1,G,108.2,17.11.2004,3055,1,1,1,1,4
1281,LUX-G5-25,1,LUX,108.2,30.04.2013,3055,1,1,1,1,4
1574,AM-SAT-108.2E-G,1,G,108.2,17.04.2013,3055,1,1,1,1,4
139,LUX-G3-28.2E,2,LUX,28.2,02.06.2010,3073,1,1,1,1,4
787,USNN-5,1,USA,170.0,23.10.2017,3086,1,1,1,1,4
665,ANIK-F1,2,CAN,-107.3,21.12.2004,3087,1,1,1,1,4
1573,CANSAT-34,1,CAN,-107.3,23.05.2012,3087,1,1,1,1,4
13,USOBO-5A,1,USA,20.6,13.12.2017,3116,1,1,1,1,4
1348,UKNETSAT-18W,1,G,-18.0,22.07.2020,3117,1,1,1,1,4
413,USASAT-26G-3,1,USA,-58.0,06.08.2008,3163,1,1,1,1,4
451,USASAT-80A,2,USA,-50.0,13.07.2020,3163,1,1,1,1,4
1376,USASAT-26G,2,USA,-58.0,02.10.1998,3163,1,1,1,1,4
1485,USASAT-25G,2,USA,-58.0,02.10.1998,3163,1,1,1,1,4
1206,USGOVSAT-9A,1,USA,57.0,21.08.2018,3175,1,1,1,1,4
1127,IRIS-1A,1,USA,-105.0,05.03.2018,3179,1,1,1,1,4
207,GOES-EAST-4,1,USA,-75.0,09.07.2018,3191,1,1,1,1,4
784,USOBO-1A,1,USA,-159.4,05.04.2018,3246,1,1,1,1,4
281,EMARSAT-1G,1,UAE,52.5,23.12.2003,3254,1,1,1,1,4
324,USASAT-22J,1,USA,-137.0,27.01.2004,3262,1,1,1,1,4
325,USASAT-22J,2,USA,-137.0,27.01.2004,3262,1,1,1,1,4
1028,USASAT-35J,1,USA,-99.0,30.01.2001,3267,1,1,1,1,4
894,USASAT-35E,1,USA,-123.0,30.01.2001,3353,1,1,1,1,4
229,IOMSAT-KA-138E,1,G,138.0,20.12.2018,3358,1,1,1,1,4
66,LUX-G8-36,1,LUX,-135.0,27.10.2017,3379,1,1,1,1,4
166,USASAT-35I,1,USA,-101.0,17.11.2004,3379,1,1,1,1,4
188,USASAT-35N,1,USA,-91.0,30.01.2001,3386,1,1,1,1,4
416,USASAT-60N,1,USA,33.0,01.11.2011,3386,1,1,1,1,4
1675,USASAT-14L,1,USA,-12.0,09.07.1999,3391,1,1,1,1,4
713,CANSAT-64,1,CAN,-109.2,24.07.2017,3404,1,1,1,1,4
254,USASAT-24N,1,USA,-129.0,17.07.2001,3428,1,1,1,1,4
314,IOMSAT-KA-63W-R,1,G,-63.0,22.11.2018,3447,1,1,1,1,4
183,MADAR-33E,1,UAE,33.0,20.05.2021,3449,1,1,1,1,4
1314,USASAT-14J-2,1,USA,72.0,02.10.1998,3469,1,1,1,1,4
1554,USASAT-14J,1,USA,72.0,02.10.1998,3469,1,1,1,1,4
1278,USASAT-60V,1,USA,169.0,21.11.2022,3507,1,1,1,1,4
547,USASAT-25D,1,USA,-45.0,02.10.1998,3530,1,1,1,1,4
1293,USASAT-60Q,1,USA,157.0,18.12.2018,3530,1,1,1,1,4
275,USGOVSAT-5A,1,USA,-112.0,13.02.2019,3540,1,1,1,1,4
833,GOES-WEST-4,1,USA,-137.0,06.06.2019,3600,1,1,1,1,4
1163,LUX-G10-26,1,LUX,148.0,20.07.2021,3620,1,1,1,1,4
137,USGAE-26A,1,USA,-94.2,31.07.2019,3639,1,1,1,1,4
764,SKYNET-4L,1,G,53.0,07.07.2004,3639,1,1,1,1,4
988,SKYNET-5D,1,G,53.0,24.05.2005,3639,1,1,1,1,4
326,USASAT-24S,1,USA,-93.0,17.07.2001,3650,1,1,1,1,4
1023,USASAT-35M,1,USA,-93.0,07.09.2004,3650,1,1,1,1,4
519,KASATCOM-3,1,USA,72.0,27.11.2000,3665,1,1,1,1,4
365,INTELSAT8 95E,1,HOL,95.0,29.10.1998,3681,1,1,1,1,4
1284,INTELSAT5A 95E,1,HOL,95.0,29.10.1998,3681,1,1,1,1,4
1463,INTELSAT7 95E,1,HOL,95.0,29.10.1998,3681,1,1,1,1,4
1261,USASAT-24W,1,USA,-79.0,25.09.1998,3704,1,1,1,1,4
609,SATMEX 8,1,MEX,-116.8,16.06.2014,3742,1,1,1,1,4
1049,USOBO-6B,1,USA,66.0,25.09.2019,3749,1,1,1,1,4
130,INTELSAT7 66E,1,USA,66.0,29.10.1998,3759,1,1,1,1,4
735,INTELSAT6 62E,1,USA,62.0,29.10.1998,3759,1,1,1,1,4
955,INTELSAT6 60E,1,USA,60.0,29.10.1998,3759,1,1,1,1,4
347,UKJKSAT-1,1,G,31.0,11.02.2022,3769,1,1,1,1,4
964,UKDSAT-B1,2,G,31.0,11.02.2022,3769,1,1,1,1,4
1032,UKMMSAT-B1,2,G,31.0,11.02.2022,3771,1,1,1,1,4
