,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
1323,INSAT-2K (93.5),1,IND,93.5,06.11.2000,103,0,1,1,1,3
1326,INSAT-2T (48),1,IND,48.0,04.07.2002,103,0,1,1,1,3
1464,INSAT-2M (48),1,IND,48.0,04.07.2002,103,0,1,1,1,3
1515,INSAT-2(48),2,IND,48.0,07.06.2001,103,0,1,1,1,3
1194,USASAT-24E,1,USA,-89.0,25.09.1998,111,0,1,1,1,3
810,PALAPA-C4,3,INS,150.5,08.03.2017,124,0,1,1,1,3
360,JCSAT-FO-128E,2,J,128.0,26.12.2005,136,0,1,1,1,3
867,JCSAT-FO-150E,2,J,150.0,26.12.2005,136,0,1,1,1,3
885,JCSAT-FO-136E,2,J,136.0,19.11.2004,136,0,1,1,1,3
984,D-STAR-1,2,J,132.0,10.06.2004,136,0,1,1,1,3
1093,JCSAT-FO-124E,2,J,124.0,26.12.2005,136,0,1,1,1,3
1333,N-STAR-A,4,J,132.0,28.09.1998,136,0,1,1,1,3
1352,N-STAR-B2,2,J,136.0,14.11.2003,136,0,1,1,1,3
1458,N-STAR-A2,4,J,132.0,14.11.2003,136,0,1,1,1,3
1617,JCSAT-FO-154E,2,J,154.0,26.12.2005,136,0,1,1,1,3
456,INTELSAT7 310E,1,USA,-50.0,29.10.1998,141,0,1,1,1,3
596,INTELSAT10 310E,1,USA,-50.0,23.03.2006,141,0,1,1,1,3
721,INTELSAT8 304.5E,2,USA,-55.5,18.06.2015,141,0,1,1,1,3
1038,INTELSAT9 310E,1,USA,-50.0,17.11.2003,141,0,1,1,1,3
1325,INTELSAT7 304.5E,2,USA,-55.5,29.10.1998,141,0,1,1,1,3
1634,INTELSAT9 304.5E,1,USA,-55.5,17.11.2003,141,0,1,1,1,3
641,AMOS 1-B,1,ISR,-4.0,10.03.2004,148,0,1,1,1,3
642,AMOS 1-B,2,ISR,-4.0,10.03.2004,148,0,1,1,1,3
145,EUROPESTAR-47.5E,3,D,47.5,26.03.2013,155,0,1,1,1,3
454,ARABSAT 2-A,1,ARS,30.5,07.04.2010,179,0,1,1,1,3
652,USASAT-14I,1,USA,68.5,02.10.1998,208,0,1,1,1,3
684,TELECOM-2B,2,F,-5.0,30.09.1998,209,0,1,1,1,3
812,TELECOM-4A,1,F,-8.0,18.01.2008,209,0,1,1,1,3
1155,VIDEOSAT-7,2,F,-5.0,30.09.1998,209,0,1,1,1,3
261,TURKSAT-C50E,2,TUR,50.0,13.01.2005,240,0,1,1,1,3
453,TURKSAT-50E-B,2,TUR,50.0,22.02.2014,240,0,1,1,1,3
562,TURKSAT-1C,2,TUR,50.0,13.01.2005,240,0,1,1,1,3
912,TURKSAT-K3,2,TUR,50.0,13.01.2005,240,0,1,1,1,3
1294,TURKSAT-50E-A,1,TUR,50.0,12.01.2009,240,0,1,1,1,3
706,CANSAT(107.3W)-L,1,CAN,-107.3,20.10.2015,251,0,1,1,1,3
59,INTELSAT8 307E,3,USA,-53.0,27.09.2001,256,0,1,1,1,3
425,INTELSAT IBS 307E,1,USA,-53.0,29.10.1998,256,0,1,1,1,3
1565,INTELSAT7 307E,2,USA,-53.0,29.10.1998,256,0,1,1,1,3
1566,INTELSAT7 307E,3,USA,-53.0,29.10.1998,256,0,1,1,1,3
1297,ARABSAT 2-B,3,ARS,26.0,21.09.1998,306,0,1,1,1,3
1549,NAHUEL-C,1,ARG,-72.0,07.01.2015,364,0,1,1,1,3
371,SBTS B2,1,B,-65.0,28.09.1998,371,0,1,1,1,3
585,B-SAT-1J,1,B,-68.0,30.09.2010,371,0,1,1,1,3
672,SISCOMIS-2,1,B,-65.0,28.09.1998,371,0,1,1,1,3
470,B-SAT-2J,1,B,-68.0,04.10.2016,376,0,1,1,1,3
1072,PALAPA-B2,2,INS,113.0,13.07.2021,380,0,1,1,1,3
210,USASAT-24U,1,USA,-85.0,25.09.1998,384,0,1,1,1,3
64,METEOSAT IODC_57.5E,1,D,57.5,29.01.2014,394,0,1,1,1,3
739,INTELSAT9 328.5E,1,USA,-31.5,17.11.2003,414,0,1,1,1,3
741,INTELSAT8 330.5E,2,USA,-29.5,19.05.2000,414,0,1,1,1,3
1621,INTELSAT8 328.5E,1,USA,-31.5,18.06.2015,414,0,1,1,1,3
107,LUX-G3-4,1,LUX,31.0,02.06.2010,437,0,1,1,1,3
1560,GDL-6,2,LUX,19.2,27.11.2000,437,0,1,1,1,3
1620,NSS-57,2,HOL,-40.5,17.12.2012,437,0,1,1,1,3
1686,GDL-7,1,LUX,19.2,20.01.1999,437,0,1,1,1,3
657,THAICOM-A2B,2,THA,78.5,04.05.2007,444,0,1,1,1,3
1058,BSAT-110,1,J,110.0,30.06.1998,461,0,1,1,1,3
165,THAICOM-A2,1,THA,78.5,17.08.1998,477,0,1,1,1,3
1170,THAICOM-AK2,1,THA,78.5,17.08.1998,477,0,1,1,1,3
743,SOLIDARIDAD 2M,1,MEX,-113.0,29.01.2016,480,0,1,1,1,3
896,CANSAT-17,1,CAN,-114.9,20.07.2007,480,0,1,1,1,3
1394,MEXSAT-114.9 C-KU,1,MEX,-114.9,13.08.2009,480,0,1,1,1,3
1285,SOLIDARIDAD 2MA,1,MEX,-113.0,09.10.1998,483,0,1,1,1,3
41,INSAT-2M (74),1,IND,74.0,26.09.2001,508,0,1,1,1,3
123,INSAT-2T (74),1,IND,74.0,26.09.2001,508,0,1,1,1,3
579,INSAT-2K (74),1,IND,74.0,06.11.2000,508,0,1,1,1,3
1358,INMARSAT-3 AOR WEST2,1,G,-54.0,09.10.1998,508,0,1,1,1,3
1106,INTELSAT9 33E,1,USA,33.0,18.11.2004,530,0,1,1,1,3
1369,USASAT-60J,1,USA,169.0,15.10.2009,553,0,1,1,1,3
154,NSS-G2-16,1,HOL,50.5,23.10.2015,598,0,1,1,1,3
244,INTELSAT8 183E,1,HOL,-177.0,20.04.2000,598,0,1,1,1,3
393,NSS-G4-22,2,HOL,50.5,03.07.2018,598,0,1,1,1,3
671,USASAT-14G,1,USA,169.0,02.10.1998,598,0,1,1,1,3
805,NSS-36,1,HOL,57.0,06.08.2009,598,0,1,1,1,3
906,NSS-19,1,HOL,-177.0,14.07.2006,598,0,1,1,1,3
970,SIRIUS-5E,2,S,5.0,17.12.2010,598,0,1,1,1,3
1329,INTELSAT7 183E,1,HOL,-177.0,20.04.2000,598,0,1,1,1,3
1664,INTELSAT8 338.5E,1,HOL,-21.5,29.10.1998,598,0,1,1,1,3
482,INSAT-EK55,1,IND,55.0,21.11.2003,651,0,1,1,1,3
536,INSAT-EK55R,1,IND,55.0,19.04.2004,651,0,1,1,1,3
1157,INSAT-KU10(55)E,1,IND,55.0,26.05.2009,651,0,1,1,1,3
344,B-SAT-S,1,B,-75.0,29.09.2004,652,0,1,1,1,3
744,SISCOMIS-3,1,B,-70.0,28.09.1998,652,0,1,1,1,3
776,SISCOMIS-4,1,B,-75.0,12.03.2008,652,0,1,1,1,3
1209,SBTS B1,1,B,-70.0,28.09.1998,652,0,1,1,1,3
161,SIRIUS-2,1,S,4.8,30.06.1998,670,0,1,1,1,3
122,INTELSAT8 64E,2,USA,64.0,29.10.1998,689,0,1,1,1,3
1627,INTELSAT7 64E,1,USA,64.0,29.10.1998,689,0,1,1,1,3
731,JCSAT-1R,2,J,150.0,28.09.1998,690,0,1,1,1,3
866,JCSAT-FO-150E,1,J,150.0,26.12.2005,690,0,1,1,1,3
936,B-SAT P,1,B,-84.0,28.09.1998,749,0,1,1,1,3
1237,INMARSAT-3 IOR WEST,1,G,25.0,09.10.1998,753,0,1,1,1,3
928,THAICOM-IP1,1,THA,119.5,23.12.2009,771,0,1,1,1,3
44,EUTELSAT-B1-16E,1,F,16.0,22.02.2011,777,0,1,1,1,3
976,EUTELSAT-B1-13E,2,F,13.0,14.04.2003,777,0,1,1,1,3
949,INSAT-2(83),1,IND,83.0,08.12.2010,902,0,1,1,1,3
1669,INSAT-2(93.5),1,IND,93.5,06.11.2000,902,0,1,1,1,3
1054,USASAT-14I-3,1,USA,68.5,16.08.2007,932,0,1,1,1,3
351,CHINASAT-ROUTE8,1,CHN,125.0,18.07.2022,937,0,1,1,1,3
742,ST-1A,1,SNG,88.0,23.11.2000,956,0,1,1,1,3
990,ST-1A-CK,1,SNG,88.0,19.12.2014,956,0,1,1,1,3
1519,APSTAR-142E-R,1,CHN,142.0,12.05.2014,956,0,1,1,1,3
1091,USASAT-24J,1,USA,-99.0,25.09.1998,978,0,1,1,1,3
186,SIRIUS-P,1,S,5.0,30.04.2007,984,0,1,1,1,3
187,SIRIUS-P,2,S,5.0,30.04.2007,984,0,1,1,1,3
232,LUX-28.2E,3,LUX,28.2,29.06.2004,984,0,1,1,1,3
338,LUX-G3-19.2E,1,LUX,19.2,02.06.2010,984,0,1,1,1,3
540,DFS II-1,2,D,23.5,02.09.2004,984,0,1,1,1,3
1100,LUX-24.2E,2,LUX,24.2,01.07.2004,984,0,1,1,1,3
1263,INTELSAT5A 180E,1,USA,180.0,29.10.1998,993,0,1,1,1,3
1416,INTELSAT7 180E,1,USA,180.0,29.10.1998,993,0,1,1,1,3
1558,INTELSAT5 PAC3,1,USA,180.0,29.10.1998,993,0,1,1,1,3
795,F-SAT-KU2-E-16E,1,F,16.0,01.02.2010,997,0,1,1,1,3
1397,EUTELSAT 3-16E,1,F,16.0,16.04.2002,997,0,1,1,1,3
735,INTELSAT6 62E,1,USA,62.0,29.10.1998,1021,0,1,1,1,3
609,SATMEX 8,1,MEX,-116.8,16.06.2014,1038,0,1,1,1,3
1261,USASAT-24W,1,USA,-79.0,25.09.1998,1075,0,1,1,1,3
20,SUPERBIRD-A2,2,J,158.0,16.04.2004,1092,0,1,1,1,3
142,SUPERBIRD-A,3,J,158.0,28.09.1998,1092,0,1,1,1,3
1236,SUPERBIRD-A2-R,2,J,158.0,16.12.2009,1092,0,1,1,1,3
509,PALAPA-B1-EC,1,INS,108.0,24.06.1998,1098,0,1,1,1,3
1078,PALAPA-B3-EC,3,INS,118.0,14.08.2017,1098,0,1,1,1,3
365,INTELSAT8 95E,1,HOL,95.0,29.10.1998,1099,0,1,1,1,3
1284,INTELSAT5A 95E,1,HOL,95.0,29.10.1998,1099,0,1,1,1,3
1463,INTELSAT7 95E,1,HOL,95.0,29.10.1998,1099,0,1,1,1,3
112,TURKSAT-K1,1,TUR,31.0,23.09.1998,1132,0,1,1,1,3
406,TURKSAT-1B,1,TUR,31.0,23.09.1998,1132,0,1,1,1,3
764,SKYNET-4L,1,G,53.0,07.07.2004,1141,0,1,1,1,3
988,SKYNET-5D,1,G,53.0,24.05.2005,1141,0,1,1,1,3
1208,USASAT-24K,1,USA,-91.0,25.09.1998,1218,0,1,1,1,3
10,USASAT-35T,1,USA,-79.0,17.11.2004,1219,0,1,1,1,3
167,HISPASAT-1,1,E,-30.0,31.03.2015,1219,0,1,1,1,3
1144,USASAT-22H,1,USA,-131.0,25.09.1998,1219,0,1,1,1,3
219,INSAT-2E83,1,IND,83.0,31.05.1999,1221,0,1,1,1,3
547,USASAT-25D,1,USA,-45.0,02.10.1998,1250,0,1,1,1,3
1204,NEW DAWN 47,1,PNG,157.0,19.08.2021,1250,0,1,1,1,3
1293,USASAT-60Q,1,USA,157.0,18.12.2018,1250,0,1,1,1,3
295,INSAT-2(74),1,IND,74.0,06.11.2000,1280,0,1,1,1,3
1514,INSAT-2(48),1,IND,48.0,07.06.2001,1280,0,1,1,1,3
1248,EUTELSAT 1-3,1,F,7.0,14.11.2000,1282,0,1,1,1,3
1526,EUTELSAT 2-7E,1,F,7.0,30.09.1998,1282,0,1,1,1,3
134,PALAPA-B1,2,INS,108.0,05.11.2012,1297,0,1,1,1,3
280,TELKOM-108E,1,INS,108.0,25.01.2017,1297,0,1,1,1,3
718,PALAPA-C2,1,INS,108.0,14.04.2003,1297,0,1,1,1,3
550,TURKSAT-1D,1,TUR,42.0,23.09.1998,1315,0,1,1,1,3
574,TURKSAT-31E-B,2,TUR,31.0,04.06.2014,1315,0,1,1,1,3
1082,TURKSAT-K2,1,TUR,42.0,23.09.1998,1315,0,1,1,1,3
1370,TURKSAT-1A,1,TUR,42.0,23.09.1998,1315,0,1,1,1,3
1406,TURKSAT-31E-A,2,TUR,31.0,12.01.2009,1315,0,1,1,1,3
183,MADAR-33E,1,UAE,33.0,20.05.2021,1331,0,1,1,1,3
265,INFOSAT-C,1,KOR,116.0,09.06.2015,1331,0,1,1,1,3
372,INFOSAT-B,1,KOR,113.0,11.11.2004,1331,0,1,1,1,3
824,KOREASAT-1,1,KOR,116.0,30.09.1999,1331,0,1,1,1,3
825,KOREASAT-1,2,KOR,116.0,30.09.1999,1331,0,1,1,1,3
1125,PACIFISAT-9,1,PNG,116.1,18.12.2013,1331,0,1,1,1,3
1534,NUSANTARA-H1-A,2,INS,116.1,21.03.2023,1331,0,1,1,1,3
1584,PACIFISAT-116.1E,1,PNG,116.1,04.06.2020,1331,0,1,1,1,3
105,PACSTAR-L4,1,PNG,-121.0,11.06.2015,1352,0,1,1,1,3
254,USASAT-24N,1,USA,-129.0,17.07.2001,1352,0,1,1,1,3
683,TELECOM-2B,1,F,-5.0,30.09.1998,1367,0,1,1,1,3
713,CANSAT-64,1,CAN,-109.2,24.07.2017,1376,0,1,1,1,3
1053,INSAT-2E93.5,1,IND,93.5,19.04.2004,1381,0,1,1,1,3
1131,INSAT-2E74,1,IND,74.0,19.04.2004,1381,0,1,1,1,3
1675,USASAT-14L,1,USA,-12.0,09.07.1999,1388,0,1,1,1,3
188,USASAT-35N,1,USA,-91.0,30.01.2001,1393,0,1,1,1,3
416,USASAT-60N,1,USA,33.0,01.11.2011,1393,0,1,1,1,3
66,LUX-G8-36,1,LUX,-135.0,27.10.2017,1401,0,1,1,1,3
166,USASAT-35I,1,USA,-101.0,17.11.2004,1401,0,1,1,1,3
894,USASAT-35E,1,USA,-123.0,30.01.2001,1427,0,1,1,1,3
900,SICRAL-2A,1,I,16.2,07.10.1998,1452,0,1,1,1,3
95,SUPERBIRD-B2,1,J,162.0,03.07.2001,1464,0,1,1,1,3
149,JMCS-3B,1,J,162.0,23.04.2001,1464,0,1,1,1,3
239,N-SAT2-162E,1,J,162.0,17.02.2016,1464,0,1,1,1,3
423,SUPERBIRD-B2-KA,1,J,162.0,03.07.2001,1464,0,1,1,1,3
593,SUPERBIRD-B2-R,1,J,162.0,27.12.2005,1464,0,1,1,1,3
1227,JMCS-B4-X,1,J,162.0,17.01.2013,1464,0,1,1,1,3
1004,SUPERBIRD-B,1,J,162.0,28.09.1998,1487,0,1,1,1,3
168,TELECOM-3A,1,F,-8.0,03.02.2003,1488,0,1,1,1,3
1580,TELECOM-2A,1,F,-8.0,30.09.1998,1488,0,1,1,1,3
1192,INSAT-2M (83),1,IND,83.0,26.09.2001,1495,0,1,1,1,3
1516,INSAT-2K (83),1,IND,83.0,10.08.2000,1495,0,1,1,1,3
490,KYPROS-SAT-5,4,CYP,39.0,03.10.2019,1511,0,1,1,1,3
1028,USASAT-35J,1,USA,-99.0,30.01.2001,1512,0,1,1,1,3
324,USASAT-22J,1,USA,-137.0,27.01.2004,1517,0,1,1,1,3
325,USASAT-22J,2,USA,-137.0,27.01.2004,1517,0,1,1,1,3
1230,ASIABSS,1,AUS,105.0,15.02.2001,1530,0,1,1,1,3
410,INTELSAT8 325.5E,1,USA,-34.5,21.12.2001,1564,0,1,1,1,3
471,INTELSAT7 33E,1,USA,33.0,01.05.2002,1564,0,1,1,1,3
543,INTELSAT5 33E,2,USA,33.0,29.10.1998,1564,0,1,1,1,3
777,INTELSAT6 325.5E,1,USA,-34.5,29.10.1998,1564,0,1,1,1,3
778,INTELSAT6 325.5E,2,USA,-34.5,29.10.1998,1564,0,1,1,1,3
1151,INTELSAT8 33E,1,USA,33.0,01.05.2002,1564,0,1,1,1,3
1445,INTELSAT9 325.5E,1,USA,-34.5,17.11.2003,1564,0,1,1,1,3
1556,INTELSAT7 325.5E,1,USA,-34.5,21.12.2001,1564,0,1,1,1,3
1658,INTELSAT9 66E,1,USA,66.0,17.11.2003,1564,0,1,1,1,3
853,SIMON BOLIVAR 2,1,CLM,-67.0,19.11.2004,1569,0,1,1,1,3
1607,AGILA-A1,1,PHL,153.0,28.01.1999,1609,0,1,1,1,3
774,INTELSAT8 340E,1,USA,-20.0,30.07.2002,1625,0,1,1,1,3
966,INTELSAT6 332.5E,2,USA,-27.5,29.10.1998,1625,0,1,1,1,3
1014,INTELSAT7 340E,2,USA,-20.0,28.11.2001,1625,0,1,1,1,3
1158,INTELSAT6 340E,1,USA,-20.0,30.07.2002,1625,0,1,1,1,3
754,EUROPE*STAR-3,1,D,47.5,17.04.2000,1630,0,1,1,1,3
1171,EUROPESTAR-45E,1,D,45.0,18.12.2012,1630,0,1,1,1,3
1578,EUROPE*STAR-1,1,D,45.0,09.09.1999,1630,0,1,1,1,3
252,SBTS B4,1,B,-92.0,28.09.1998,1679,0,1,1,1,3
665,ANIK-F1,2,CAN,-107.3,21.12.2004,1693,0,1,1,1,3
1573,CANSAT-34,1,CAN,-107.3,23.05.2012,1693,0,1,1,1,3
428,EUTELSAT 3-10E,1,F,10.0,16.04.2002,1699,0,1,1,1,3
1494,F-SAT-KU2-E-10E,1,F,10.0,01.02.2010,1699,0,1,1,1,3
175,TURKSAT-42E-A,2,TUR,42.0,12.01.2009,1700,0,1,1,1,3
876,TURKSAT-42E-B,3,TUR,42.0,19.06.2014,1700,0,1,1,1,3
938,TURKSAT-KX,1,TUR,42.0,25.04.2000,1700,0,1,1,1,3
139,LUX-G3-28.2E,2,LUX,28.2,02.06.2010,1707,0,1,1,1,3
226,N-SAT-110,1,J,110.0,02.05.2000,1708,0,1,1,1,3
935,N-SAT-Y12-110E,1,J,110.0,26.06.2017,1708,0,1,1,1,3
1244,JMCS-2,1,J,110.0,30.10.2000,1708,0,1,1,1,3
1393,N-SAT-110E,1,J,110.0,02.05.2000,1708,0,1,1,1,3
1568,JMCS-D2-X,1,J,110.0,17.01.2013,1708,0,1,1,1,3
635,INTELSAT7 62E,2,USA,62.0,19.10.2000,1742,0,1,1,1,3
655,INTELSAT8 60E,2,USA,60.0,19.10.2000,1742,0,1,1,1,3
857,INTELSAT8 62E,2,USA,62.0,19.10.2000,1742,0,1,1,1,3
981,INTELSAT9 62E,1,USA,62.0,19.10.2000,1742,0,1,1,1,3
1688,USASAT-14K,1,USA,172.0,13.04.2007,1747,0,1,1,1,3
72,USASAT-55V,1,USA,169.0,12.09.2017,1770,0,1,1,1,3
405,USASAT-60I,1,USA,-45.0,15.10.2009,1770,0,1,1,1,3
1601,CANSAT-68,2,CAN,-109.2,29.12.2022,1775,0,1,1,1,3
1562,GDL-6,4,LUX,19.2,27.11.2000,1776,0,1,1,1,3
463,EUTELSAT 2-10E,1,F,10.0,30.09.1998,1823,0,1,1,1,3
1386,EUTELSAT 3-12.5W,2,F,-12.5,20.12.1999,1823,0,1,1,1,3
780,SKYNET-4K,1,G,6.0,07.07.2004,1853,0,1,1,1,3
577,USASAT-23H,1,USA,-105.0,25.09.1998,1879,0,1,1,1,3
1229,USASAT-22G,1,USA,-137.0,25.09.1998,1879,0,1,1,1,3
180,F-SAT-N4-133W,1,F,-133.0,30.04.2021,1882,0,1,1,1,3
1391,F-SAT-N-E-33E,2,F,33.0,27.05.2016,1882,0,1,1,1,3
1059,BSAT-110,2,J,110.0,30.06.1998,1883,0,1,1,1,3
1444,DFS II-2,1,D,28.5,07.12.2000,1885,0,1,1,1,3
1141,ANIK E-D,1,CAN,-118.7,26.11.2002,1899,0,1,1,1,3
1262,ANIK E-B,1,CAN,-111.1,01.02.2001,1899,0,1,1,1,3
450,USASAT-80A,1,USA,-50.0,13.07.2020,1920,0,1,1,1,3
654,INTELSAT8 60E,1,USA,60.0,19.10.2000,1951,0,1,1,1,3
716,INTELSAT9 60E,1,USA,60.0,19.10.2000,1951,0,1,1,1,3
956,INTELSAT6 60E,2,USA,60.0,29.10.1998,1951,0,1,1,1,3
580,EUTELSAT 2-13E,1,F,13.0,30.09.1998,1961,0,1,1,1,3
645,SKYNET-4C,1,G,53.0,24.01.2001,1961,0,1,1,1,3
663,SKYNET-4J,1,G,-1.0,07.07.2004,1961,0,1,1,1,3
897,SKYNET-5B,1,G,-1.0,24.05.2005,1961,0,1,1,1,3
628,INTELSAT6 330.5E,1,USA,-29.5,05.10.2018,1969,0,1,1,1,3
1622,INTELSAT9 330.5E,1,USA,-29.5,05.10.2018,1969,0,1,1,1,3
1630,INTELSAT8 330.5E,1,USA,-29.5,05.10.2018,1969,0,1,1,1,3
58,INTELSAT8 307E,2,USA,-53.0,27.09.2001,1974,0,1,1,1,3
320,INTELSAT9 307E,1,USA,-53.0,07.06.2001,1974,0,1,1,1,3
993,INTELSAT8 342E,1,USA,-18.0,28.11.2001,1974,0,1,1,1,3
1166,INTELSAT9 342E,1,USA,-18.0,17.11.2003,1974,0,1,1,1,3
1434,DFS-2,1,D,28.5,03.11.2000,1998,0,1,1,1,3
1454,BSAT-109.85,1,J,109.85,29.05.2001,2023,0,1,1,1,3
286,F-SAT-N3-12.5W,1,F,-12.5,19.05.2020,2083,0,1,1,1,3
323,F-SAT-KU-E-8W,1,F,-8.0,28.04.2015,2083,0,1,1,1,3
960,VIDEOSAT-6-KA,1,F,-8.0,04.06.2003,2083,0,1,1,1,3
961,VIDEOSAT-6-KA,2,F,-8.0,04.06.2003,2083,0,1,1,1,3
977,F-SAT-N-E-12.5W,1,F,-12.5,26.05.2016,2083,0,1,1,1,3
1051,F-SAT-N-E-8W,2,F,-8.0,27.05.2016,2083,0,1,1,1,3
1256,VIDEOSAT-6,1,F,-8.0,28.11.2001,2083,0,1,1,1,3
336,ANIK E-A,1,CAN,-107.3,01.02.2001,2113,0,1,1,1,3
415,AUSSAT C 156E GOV,1,AUS,156.0,25.02.2000,2179,0,1,1,1,3
500,AUSSAT B 156E S,1,AUS,156.0,04.12.2014,2179,0,1,1,1,3
576,AUSSAT C 156E FSS,1,AUS,156.0,25.02.2000,2179,0,1,1,1,3
578,ADF 156E GOV,1,AUS,156.0,22.07.2008,2179,0,1,1,1,3
1581,AUSSAT C 156E GOVR,1,AUS,156.0,06.12.2012,2179,0,1,1,1,3
1224,INSAT-EK74,1,IND,74.0,21.11.2003,2204,0,1,1,1,3
1589,ANIK-F2,1,CAN,-111.1,07.02.2013,2210,0,1,1,1,3
838,JCSAT-2R,1,J,154.0,22.03.2002,2240,0,1,1,1,3
992,N-SAT-Y12-136E,2,J,136.0,25.02.2019,2240,0,1,1,1,3
1616,JCSAT-FO-154E,1,J,154.0,26.12.2005,2240,0,1,1,1,3
222,NSS-G2-1,2,HOL,-177.0,23.10.2015,2268,0,1,1,1,3
985,LUX-G7-43,1,LUX,-87.0,16.08.2016,2268,0,1,1,1,3
1075,LUX-G3-24.2E,3,LUX,23.5,02.06.2010,2268,0,1,1,1,3
1022,NSS-16,1,HOL,-22.0,14.07.2006,2286,0,1,1,1,3
736,INTELSAT6 62E,2,USA,62.0,29.10.1998,2294,0,1,1,1,3
