,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
1630,INTELSAT8 330.5E,1,USA,-29.5,05.10.2018,87,0,1,1,1,3
58,INTELSAT8 307E,2,USA,-53.0,27.09.2001,92,0,1,1,1,3
320,INTELSAT9 307E,1,USA,-53.0,07.06.2001,92,0,1,1,1,3
993,INTELSAT8 342E,1,USA,-18.0,28.11.2001,92,0,1,1,1,3
1166,INTELSAT9 342E,1,USA,-18.0,17.11.2003,92,0,1,1,1,3
1601,CANSAT-68,2,CAN,-109.2,29.12.2022,107,0,1,1,1,3
72,USASAT-55V,1,USA,169.0,12.09.2017,112,0,1,1,1,3
405,USASAT-60I,1,USA,-45.0,15.10.2009,112,0,1,1,1,3
635,INTELSAT7 62E,2,USA,62.0,19.10.2000,140,0,1,1,1,3
655,INTELSAT8 60E,2,USA,60.0,19.10.2000,140,0,1,1,1,3
857,INTELSAT8 62E,2,USA,62.0,19.10.2000,140,0,1,1,1,3
981,INTELSAT9 62E,1,USA,62.0,19.10.2000,140,0,1,1,1,3
1454,BSAT-109.85,1,J,109.85,29.05.2001,141,0,1,1,1,3
226,N-SAT-110,1,J,110.0,02.05.2000,174,0,1,1,1,3
935,N-SAT-Y12-110E,1,J,110.0,26.06.2017,174,0,1,1,1,3
1244,JMCS-2,1,J,110.0,30.10.2000,174,0,1,1,1,3
1393,N-SAT-110E,1,J,110.0,02.05.2000,174,0,1,1,1,3
1568,JMCS-D2-X,1,J,110.0,17.01.2013,174,0,1,1,1,3
139,LUX-G3-28.2E,2,LUX,28.2,02.06.2010,175,0,1,1,1,3
175,TURKSAT-42E-A,2,TUR,42.0,12.01.2009,182,0,1,1,1,3
876,TURKSAT-42E-B,3,TUR,42.0,19.06.2014,182,0,1,1,1,3
938,TURKSAT-KX,1,TUR,42.0,25.04.2000,182,0,1,1,1,3
665,ANIK-F1,2,CAN,-107.3,21.12.2004,189,0,1,1,1,3
1573,CANSAT-34,1,CAN,-107.3,23.05.2012,189,0,1,1,1,3
252,SBTS B4,1,B,-92.0,28.09.1998,203,0,1,1,1,3
754,EUROPE*STAR-3,1,D,47.5,17.04.2000,251,0,1,1,1,3
1171,EUROPESTAR-45E,1,D,45.0,18.12.2012,251,0,1,1,1,3
1578,EUROPE*STAR-1,1,D,45.0,09.09.1999,251,0,1,1,1,3
1607,AGILA-A1,1,PHL,153.0,28.01.1999,273,0,1,1,1,3
415,AUSSAT C 156E GOV,1,AUS,156.0,25.02.2000,297,0,1,1,1,3
500,AUSSAT B 156E S,1,AUS,156.0,04.12.2014,297,0,1,1,1,3
576,AUSSAT C 156E FSS,1,AUS,156.0,25.02.2000,297,0,1,1,1,3
578,ADF 156E GOV,1,AUS,156.0,22.07.2008,297,0,1,1,1,3
1581,AUSSAT C 156E GOVR,1,AUS,156.0,06.12.2012,297,0,1,1,1,3
1224,INSAT-EK74,1,IND,74.0,21.11.2003,322,0,1,1,1,3
1589,ANIK-F2,1,CAN,-111.1,07.02.2013,328,0,1,1,1,3
1230,ASIABSS,1,AUS,105.0,15.02.2001,352,0,1,1,1,3
838,JCSAT-2R,1,J,154.0,22.03.2002,358,0,1,1,1,3
992,N-SAT-Y12-136E,2,J,136.0,25.02.2019,358,0,1,1,1,3
1616,JCSAT-FO-154E,1,J,154.0,26.12.2005,358,0,1,1,1,3
324,USASAT-22J,1,USA,-137.0,27.01.2004,364,0,1,1,1,3
325,USASAT-22J,2,USA,-137.0,27.01.2004,364,0,1,1,1,3
1028,USASAT-35J,1,USA,-99.0,30.01.2001,369,0,1,1,1,3
490,KYPROS-SAT-5,4,CYP,39.0,03.10.2019,371,0,1,1,1,3
222,NSS-G2-1,2,HOL,-177.0,23.10.2015,386,0,1,1,1,3
985,LUX-G7-43,1,LUX,-87.0,16.08.2016,386,0,1,1,1,3
1075,LUX-G3-24.2E,3,LUX,23.5,02.06.2010,386,0,1,1,1,3
1192,INSAT-2M (83),1,IND,83.0,26.09.2001,387,0,1,1,1,3
1516,INSAT-2K (83),1,IND,83.0,10.08.2000,387,0,1,1,1,3
1022,NSS-16,1,HOL,-22.0,14.07.2006,404,0,1,1,1,3
95,SUPERBIRD-B2,1,J,162.0,03.07.2001,418,0,1,1,1,3
149,JMCS-3B,1,J,162.0,23.04.2001,418,0,1,1,1,3
239,N-SAT2-162E,1,J,162.0,17.02.2016,418,0,1,1,1,3
423,SUPERBIRD-B2-KA,1,J,162.0,03.07.2001,418,0,1,1,1,3
593,SUPERBIRD-B2-R,1,J,162.0,27.12.2005,418,0,1,1,1,3
1227,JMCS-B4-X,1,J,162.0,17.01.2013,418,0,1,1,1,3
900,SICRAL-2A,1,I,16.2,07.10.1998,429,0,1,1,1,3
158,D-STAR-2,1,J,136.0,07.06.2002,441,0,1,1,1,3
493,N-STAR-E,1,J,136.0,03.10.2007,441,0,1,1,1,3
486,INTELSAT8 335.5E,1,USA,-24.5,04.03.2002,448,0,1,1,1,3
844,INTELSAT6 335.5E,2,USA,-24.5,29.10.1998,448,0,1,1,1,3
1422,INTELSAT9 335.5E,1,USA,-24.5,04.03.2002,448,0,1,1,1,3
1538,INTELSAT7 335.5E,1,USA,-24.5,04.03.2002,448,0,1,1,1,3
894,USASAT-35E,1,USA,-123.0,30.01.2001,455,0,1,1,1,3
66,LUX-G8-36,1,LUX,-135.0,27.10.2017,481,0,1,1,1,3
166,USASAT-35I,1,USA,-101.0,17.11.2004,481,0,1,1,1,3
188,USASAT-35N,1,USA,-91.0,30.01.2001,488,0,1,1,1,3
416,USASAT-60N,1,USA,33.0,01.11.2011,488,0,1,1,1,3
1675,USASAT-14L,1,USA,-12.0,09.07.1999,493,0,1,1,1,3
713,CANSAT-64,1,CAN,-109.2,24.07.2017,506,0,1,1,1,3
105,PACSTAR-L4,1,PNG,-121.0,11.06.2015,530,0,1,1,1,3
254,USASAT-24N,1,USA,-129.0,17.07.2001,530,0,1,1,1,3
121,INTELSAT8 64E,1,USA,64.0,29.10.1998,547,0,1,1,1,3
159,INTELSAT9 64E,1,USA,64.0,17.11.2003,547,0,1,1,1,3
183,MADAR-33E,1,UAE,33.0,20.05.2021,551,0,1,1,1,3
265,INFOSAT-C,1,KOR,116.0,09.06.2015,551,0,1,1,1,3
372,INFOSAT-B,1,KOR,113.0,11.11.2004,551,0,1,1,1,3
824,KOREASAT-1,1,KOR,116.0,30.09.1999,551,0,1,1,1,3
825,KOREASAT-1,2,KOR,116.0,30.09.1999,551,0,1,1,1,3
1125,PACIFISAT-9,1,PNG,116.1,18.12.2013,551,0,1,1,1,3
1534,NUSANTARA-H1-A,2,INS,116.1,21.03.2023,551,0,1,1,1,3
1584,PACIFISAT-116.1E,1,PNG,116.1,04.06.2020,551,0,1,1,1,3
116,INTELSAT7 332.5E,1,USA,-27.5,04.03.2002,571,0,1,1,1,3
238,INTELSAT9 332.5E,1,USA,-27.5,04.03.2002,571,0,1,1,1,3
965,INTELSAT6 332.5E,1,USA,-27.5,29.10.1998,571,0,1,1,1,3
1267,INTELSAT8 332.5E,1,USA,-27.5,04.03.2002,571,0,1,1,1,3
134,PALAPA-B1,2,INS,108.0,05.11.2012,585,0,1,1,1,3
280,TELKOM-108E,1,INS,108.0,25.01.2017,585,0,1,1,1,3
718,PALAPA-C2,1,INS,108.0,14.04.2003,585,0,1,1,1,3
547,USASAT-25D,1,USA,-45.0,02.10.1998,632,0,1,1,1,3
1204,NEW DAWN 47,1,PNG,157.0,19.08.2021,632,0,1,1,1,3
1293,USASAT-60Q,1,USA,157.0,18.12.2018,632,0,1,1,1,3
106,NSS-KA41,1,HOL,95.0,30.08.2011,649,0,1,1,1,3
171,NSS-G2-18,3,HOL,95.0,23.10.2015,649,0,1,1,1,3
262,NSS-9,1,HOL,95.0,24.01.2003,649,0,1,1,1,3
366,INTELSAT8 95E,2,HOL,95.0,29.10.1998,649,0,1,1,1,3
804,NSS-G5-1,1,HOL,-169.5,08.06.2021,649,0,1,1,1,3
1095,NSS-G4-9,1,HOL,-86.5,27.05.2019,649,0,1,1,1,3
1472,INTELSAT KA 95E,1,HOL,95.0,24.01.2003,649,0,1,1,1,3
427,PAKSAT-1R,1,PAK,38.0,23.05.2011,653,0,1,1,1,3
1336,PAKSAT-1,1,PAK,38.0,08.03.2003,653,0,1,1,1,3
219,INSAT-2E83,1,IND,83.0,31.05.1999,661,0,1,1,1,3
1654,PSN-146E,3,INS,146.0,29.06.2022,661,0,1,1,1,3
274,ANIK-F2R,1,CAN,-111.1,17.07.2017,693,0,1,1,1,3
927,CANSAT KA-4,1,CAN,-111.1,01.02.2001,693,0,1,1,1,3
497,SATMEX 7,1,MEX,-113.0,16.06.2014,709,0,1,1,1,3
764,SKYNET-4L,1,G,53.0,07.07.2004,741,0,1,1,1,3
988,SKYNET-5D,1,G,53.0,24.05.2005,741,0,1,1,1,3
1017,USASAT-50B,1,USA,-133.0,08.08.2011,761,0,1,1,1,3
769,THAICOM-C1,1,THA,50.5,19.10.2010,763,0,1,1,1,3
659,INSAT-EK93.5,1,IND,93.5,21.11.2003,768,0,1,1,1,3
973,INSAT-EK93.5R,1,IND,93.5,21.11.2003,768,0,1,1,1,3
658,THAICOM-A2B,3,THA,78.5,04.05.2007,777,0,1,1,1,3
365,INTELSAT8 95E,1,HOL,95.0,29.10.1998,783,0,1,1,1,3
509,PALAPA-B1-EC,1,INS,108.0,24.06.1998,783,0,1,1,1,3
1078,PALAPA-B3-EC,3,INS,118.0,14.08.2017,783,0,1,1,1,3
1284,INTELSAT5A 95E,1,HOL,95.0,29.10.1998,783,0,1,1,1,3
1463,INTELSAT7 95E,1,HOL,95.0,29.10.1998,783,0,1,1,1,3
1261,USASAT-24W,1,USA,-79.0,25.09.1998,806,0,1,1,1,3
609,SATMEX 8,1,MEX,-116.8,16.06.2014,844,0,1,1,1,3
735,INTELSAT6 62E,1,USA,62.0,29.10.1998,861,0,1,1,1,3
1263,INTELSAT5A 180E,1,USA,180.0,29.10.1998,889,0,1,1,1,3
1416,INTELSAT7 180E,1,USA,180.0,29.10.1998,889,0,1,1,1,3
1558,INTELSAT5 PAC3,1,USA,180.0,29.10.1998,889,0,1,1,1,3
742,ST-1A,1,SNG,88.0,23.11.2000,926,0,1,1,1,3
990,ST-1A-CK,1,SNG,88.0,19.12.2014,926,0,1,1,1,3
1519,APSTAR-142E-R,1,CHN,142.0,12.05.2014,926,0,1,1,1,3
498,TURKSAT-31E-C,1,TUR,31.0,06.01.2015,939,0,1,1,1,3
573,TURKSAT-31E-B,1,TUR,31.0,04.06.2014,939,0,1,1,1,3
351,CHINASAT-ROUTE8,1,CHN,125.0,18.07.2022,945,0,1,1,1,3
1054,USASAT-14I-3,1,USA,68.5,16.08.2007,950,0,1,1,1,3
1237,INMARSAT-3 IOR WEST,1,G,25.0,09.10.1998,1129,0,1,1,1,3
345,HISPASAT-2A X,1,E,-30.0,14.01.2003,1133,0,1,1,1,3
936,B-SAT P,1,B,-84.0,28.09.1998,1133,0,1,1,1,3
731,JCSAT-1R,2,J,150.0,28.09.1998,1192,0,1,1,1,3
866,JCSAT-FO-150E,1,J,150.0,26.12.2005,1192,0,1,1,1,3
122,INTELSAT8 64E,2,USA,64.0,29.10.1998,1193,0,1,1,1,3
1627,INTELSAT7 64E,1,USA,64.0,29.10.1998,1193,0,1,1,1,3
161,SIRIUS-2,1,S,4.8,30.06.1998,1212,0,1,1,1,3
308,INSAT-EK83,1,IND,83.0,21.11.2003,1227,0,1,1,1,3
1034,INSAT-EK83R,1,IND,83.0,21.11.2003,1227,0,1,1,1,3
1084,CANSAT KA-5,1,CAN,-118.7,08.07.2004,1272,0,1,1,1,3
1410,CANSAT KA-5X,1,CAN,-118.7,08.07.2004,1272,0,1,1,1,3
154,NSS-G2-16,1,HOL,50.5,23.10.2015,1284,0,1,1,1,3
244,INTELSAT8 183E,1,HOL,-177.0,20.04.2000,1284,0,1,1,1,3
393,NSS-G4-22,2,HOL,50.5,03.07.2018,1284,0,1,1,1,3
805,NSS-36,1,HOL,57.0,06.08.2009,1284,0,1,1,1,3
906,NSS-19,1,HOL,-177.0,14.07.2006,1284,0,1,1,1,3
970,SIRIUS-5E,2,S,5.0,17.12.2010,1284,0,1,1,1,3
1329,INTELSAT7 183E,1,HOL,-177.0,20.04.2000,1284,0,1,1,1,3
1664,INTELSAT8 338.5E,1,HOL,-21.5,29.10.1998,1284,0,1,1,1,3
541,SECOMSAT B29E,1,E,29.0,05.04.2004,1287,0,1,1,1,3
1106,INTELSAT9 33E,1,USA,33.0,18.11.2004,1352,0,1,1,1,3
21,HISPASAT-2AKA,1,E,-30.0,05.04.2004,1363,0,1,1,1,3
346,HISPASAT-2A X,2,E,-30.0,14.01.2003,1363,0,1,1,1,3
982,HISPASAT-2B 30KA,1,E,-30.0,05.04.2004,1363,0,1,1,1,3
1207,SECOMSAT-4-30W,1,E,-30.0,12.09.2022,1363,0,1,1,1,3
41,INSAT-2M (74),1,IND,74.0,26.09.2001,1373,0,1,1,1,3
123,INSAT-2T (74),1,IND,74.0,26.09.2001,1373,0,1,1,1,3
579,INSAT-2K (74),1,IND,74.0,06.11.2000,1373,0,1,1,1,3
1358,INMARSAT-3 AOR WEST2,1,G,-54.0,09.10.1998,1374,0,1,1,1,3
1058,BSAT-110,1,J,110.0,30.06.1998,1421,0,1,1,1,3
657,THAICOM-A2B,2,THA,78.5,04.05.2007,1437,0,1,1,1,3
739,INTELSAT9 328.5E,1,USA,-31.5,17.11.2003,1468,0,1,1,1,3
741,INTELSAT8 330.5E,2,USA,-29.5,19.05.2000,1468,0,1,1,1,3
1621,INTELSAT8 328.5E,1,USA,-31.5,18.06.2015,1468,0,1,1,1,3
234,THAICOM-P3,1,THA,119.5,05.06.2018,1470,0,1,1,1,3
35,USASAT-70V,1,USA,-99.2,17.11.2011,1484,0,1,1,1,3
690,USASAT-31N,1,USA,-99.0,09.11.2004,1484,0,1,1,1,3
64,METEOSAT IODC_57.5E,1,D,57.5,29.01.2014,1488,0,1,1,1,3
210,USASAT-24U,1,USA,-85.0,25.09.1998,1498,0,1,1,1,3
1549,NAHUEL-C,1,ARG,-72.0,07.01.2015,1518,0,1,1,1,3
1252,PALAPA-B3 TT&C,1,INS,118.0,14.08.2017,1531,0,1,1,1,3
828,PALAPA-C3,3,INS,118.0,14.08.2017,1546,0,1,1,1,3
944,PALAPA-B3,3,INS,118.0,14.08.2017,1546,0,1,1,1,3
1297,ARABSAT 2-B,3,ARS,26.0,21.09.1998,1576,0,1,1,1,3
706,CANSAT(107.3W)-L,1,CAN,-107.3,20.10.2015,1631,0,1,1,1,3
27,P-P-SAT-1,1,ARG,-81.0,25.04.2003,1632,0,1,1,1,3
454,ARABSAT 2-A,1,ARS,30.5,07.04.2010,1703,0,1,1,1,3
145,EUROPESTAR-47.5E,3,D,47.5,26.03.2013,1727,0,1,1,1,3
886,JCSAT-FO-136E,3,J,136.0,19.11.2004,1728,0,1,1,1,3
983,D-STAR-1,1,J,132.0,10.06.2004,1728,0,1,1,1,3
