,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
662,UKMMSAT-B1-TTC-C,1,G,31.0,16.10.2013,1945,1,1,1,1,4
1363,EDRS-31E,1,F,31.0,19.04.2019,1945,1,1,1,1,4
1031,UKMMSAT-B1,1,G,31.0,11.02.2022,1958,1,1,1,1,4
963,UKDSAT-B1,1,G,31.0,11.02.2022,1960,1,1,1,1,4
162,NSS-G2-11,1,HOL,-22.0,05.11.2015,1961,1,1,1,1,4
702,IOMSAT-11A,1,G,-115.0,10.01.2012,2079,1,1,1,1,4
1440,F-SAT-N-E-16E,1,F,16.0,27.05.2016,2091,1,1,1,1,4
1567,F-SAT-N3-16E,1,F,16.0,10.04.2020,2091,1,1,1,1,4
1250,F-SAT-N3-7W,1,F,-7.0,19.05.2020,2104,1,1,1,1,4
1258,F-SAT-KU-E-7W,2,F,-7.0,19.11.2013,2104,1,1,1,1,4
1579,H2M-0.5E,1,D,0.5,29.10.2022,2178,1,1,1,1,4
1128,ODYSSEY POR,1,D,178.0,19.04.2021,2236,1,1,1,1,4
1148,HISPASAT-3A,1,E,-30.0,27.06.2016,2373,1,1,1,1,4
43,F-SAT-N5-9E,1,F,9.0,20.05.2022,2376,1,1,1,1,4
1367,F-SAT-N3-9E,1,F,9.0,03.06.2019,2376,1,1,1,1,4
1657,F-SAT-KA-E-9E,1,F,9.0,20.06.2011,2376,1,1,1,1,4
348,UKJKSAT-1,2,G,31.0,11.02.2022,2406,1,1,1,1,4
74,UKMMSAT-A2,1,G,-33.5,11.02.2022,2539,1,1,1,1,4
87,UKDIGISAT-3,1,G,-33.5,11.02.2022,2539,1,1,1,1,4
118,UKDSAT-G,1,G,159.0,07.07.2021,2539,1,1,1,1,4
124,UKDSAT-A2,1,G,-33.5,11.02.2022,2539,1,1,1,1,4
358,UK-KA-7R,1,G,-79.0,01.11.2019,2539,1,1,1,1,4
1006,SE-KA-117.5E,1,NOR,117.5,16.04.2021,2539,1,1,1,1,4
1105,UK-KA-7,1,G,-79.0,01.11.2019,2539,1,1,1,1,4
1119,SMMSAT-7R,1,S,159.0,14.09.2021,2539,1,1,1,1,4
878,LUX-G7-7,2,LUX,23.5,18.08.2016,2720,1,1,1,1,4
1642,UKSAT-KU-4,1,G,-76.0,27.08.2014,2721,1,1,1,1,4
571,F-SAT-N-E-36E,1,F,36.0,26.05.2016,2773,1,1,1,1,4
660,F-SAT-N3-36E,1,F,36.0,07.05.2019,2773,1,1,1,1,4
1164,F-SAT-KU3-E-36E,1,F,36.0,01.02.2010,2773,1,1,1,1,4
80,NSS-G2-17,1,HOL,57.0,23.10.2015,2858,1,1,1,1,4
1108,GENESIS-9,1,D,63.0,31.07.2008,2898,1,1,1,1,4
1184,GENESIS-8,1,D,13.0,31.07.2008,2898,1,1,1,1,4
1513,F-SAT-N3-33E,1,F,33.0,26.05.2020,2922,1,1,1,1,4
979,LUX-G7-20,1,LUX,108.2,01.08.2016,2965,1,1,1,1,4
1146,GIBSAT-108.2E,1,G,108.2,11.01.2019,2965,1,1,1,1,4
1282,LUX-G5-25,2,LUX,108.2,30.04.2013,2965,1,1,1,1,4
1575,AM-SAT-108.2E-G,2,G,108.2,17.04.2013,2965,1,1,1,1,4
16,3GSAT-G17R,1,F,10.0,26.02.2010,3008,1,1,1,1,4
480,F-SAT-N-E-10E,1,F,10.0,20.05.2016,3008,1,1,1,1,4
700,F-SAT-S-E-10E,1,F,10.0,13.01.2012,3008,1,1,1,1,4
849,F-SAT-N3-10E,1,F,10.0,25.09.2019,3008,1,1,1,1,4
1539,F-SAT-C-E-10E,1,F,10.0,04.11.2009,3008,1,1,1,1,4
8,GEOSAT-3E,2,F,3.0,28.04.2015,3112,1,1,1,1,4
460,F-SAT-N3-48E,2,F,48.0,19.06.2019,3112,1,1,1,1,4
822,F-SAT-N-E-48E,1,F,48.0,26.05.2016,3112,1,1,1,1,4
223,NSS-G2-1,3,HOL,-177.0,23.10.2015,3132,1,1,1,1,4
108,LUX-G3-4,2,LUX,31.0,02.06.2010,3137,1,1,1,1,4
749,SICRAL-3H,1,I,11.8,15.02.2008,3146,1,1,1,1,4
806,SICRAL-3A,1,I,16.2,23.12.2008,3146,1,1,1,1,4
800,INMARSAT-4A 98W,1,G,-98.0,17.06.2014,3236,1,1,1,1,4
819,INMARSAT-6-98W,1,G,-98.0,25.06.2021,3236,1,1,1,1,4
836,INMARSAT-4 98W,1,G,-98.0,17.02.2010,3236,1,1,1,1,4
367,AM-SAT 125W,1,G,-125.0,28.07.2008,3243,1,1,1,1,4
907,SKYNET-5E,1,G,-17.8,23.01.2014,3303,1,1,1,1,4
1098,ICO-G,1,G,-93.0,03.04.2009,3362,1,1,1,1,4
9,GEOSAT-3E,3,F,3.0,28.04.2015,3477,1,1,1,1,4
3,LUX-G3-2,1,LUX,5.0,02.06.2010,3510,1,1,1,1,4
969,SIRIUS-5E,1,S,5.0,17.12.2010,3510,1,1,1,1,4
1640,SIRIUS-5E-2,2,S,5.0,31.01.2013,3510,1,1,1,1,4
1159,ESAT 1,1,G,25.0,13.06.2013,3514,1,1,1,1,4
644,UKSAT-10,1,G,-95.0,09.06.2010,3604,1,1,1,1,4
1052,F-SAT-N-E-8W,3,F,-8.0,27.05.2016,3681,1,1,1,1,4
339,LUX-G3-19.2E,2,LUX,19.2,02.06.2010,3725,1,1,1,1,4
1435,LUX-G6-5,1,LUX,19.2,28.11.2014,3725,1,1,1,1,4
601,HMG-SAT-01A,1,G,95.0,05.04.2022,3756,1,1,1,1,4
1020,SKYNET-5C,1,G,6.0,24.10.2014,3757,1,1,1,1,4
618,F-SAT-N-E-13E,1,F,13.0,26.05.2016,3981,1,1,1,1,4
723,F-SAT-N3-13E,1,F,13.0,12.04.2019,3981,1,1,1,1,4
278,INMARSAT-4B 64E,1,G,64.0,25.06.2021,4250,1,1,1,1,4
1462,INMARSAT-4 25E,1,G,25.0,17.02.2010,4250,1,1,1,1,4
829,INMARSAT GSO-2J,1,G,-54.0,01.11.2004,4365,1,1,1,1,4
597,INMARSAT-4 143.5E,1,G,143.5,17.02.2010,4492,1,1,1,1,4
1486,INMARSAT-6-143.5E,1,G,143.5,25.06.2021,4492,1,1,1,1,4
1504,INMARSAT-4A 143.5E,1,G,143.5,19.06.2014,4492,1,1,1,1,4
1602,INMARSAT GSO-2N,1,G,64.0,02.03.2005,4502,1,1,1,1,4
21,HISPASAT-2AKA,1,E,-30.0,05.04.2004,4593,1,1,1,1,4
346,HISPASAT-2A X,2,E,-30.0,14.01.2003,4593,1,1,1,1,4
982,HISPASAT-2B 30KA,1,E,-30.0,05.04.2004,4593,1,1,1,1,4
1207,SECOMSAT-4-30W,1,E,-30.0,12.09.2022,4593,1,1,1,1,4
541,SECOMSAT B29E,1,E,29.0,05.04.2004,4669,1,1,1,1,4
1311,HISPASAT 2A 36W,1,E,-36.0,14.05.2015,4737,1,1,1,1,4
345,HISPASAT-2A X,1,E,-30.0,14.01.2003,4822,1,1,1,1,4
1473,DJCF-2B,1,G,-26.0,25.06.2002,4850,1,1,1,1,4
99,F-SAT-N4-139W,1,F,-139.0,12.05.2021,4853,1,1,1,1,4
408,EUTELSAT-KA-7E,1,F,7.0,18.10.2004,4853,1,1,1,1,4
814,EUTELSAT-B1-7E,1,F,7.0,14.05.2004,4853,1,1,1,1,4
859,F-SAT-KA-E-7E,1,F,7.0,29.07.2011,4853,1,1,1,1,4
975,EUTELSAT-B1-13E,1,F,13.0,14.04.2003,4853,1,1,1,1,4
1679,F-SAT-KU2-E-7E,1,F,7.0,29.07.2011,4853,1,1,1,1,4
686,SYRACUSE-31E,1,F,-5.0,28.09.2006,4902,1,1,1,1,4
803,SYRACUSE-4E,1,F,-5.0,22.03.2012,4902,1,1,1,1,4
267,F-SAT-KU3-E-33E,1,F,33.0,01.02.2010,5023,1,1,1,1,4
298,EUTELSAT 3-21.5E,2,F,21.5,16.04.2002,5023,1,1,1,1,4
1442,EUTELSAT 3-33E,1,F,33.0,22.09.2003,5023,1,1,1,1,4
1542,SYRACUSE-31H,1,F,47.0,28.09.2006,5031,1,1,1,1,4
1649,SYRACUSE-4H,1,F,47.0,22.03.2012,5031,1,1,1,1,4
1383,DJCF-1B,1,G,46.0,25.06.2002,5119,1,1,1,1,4
1447,BSSNET4-95W,1,HOL,-95.15,17.12.2019,5179,1,1,1,1,4
767,IOMSAT-KA-63W,1,G,-63.0,15.05.2014,5294,1,1,1,1,4
877,LUX-G7-7,1,LUX,23.5,18.08.2016,5294,1,1,1,1,4
1312,HISPASAT 2A 36W,2,E,-36.0,14.05.2015,5294,1,1,1,1,4
1446,CD-SAT 123.1W,1,F,-123.1,17.04.2019,5294,1,1,1,1,4
1506,SE-KA-28W,1,NOR,-28.0,02.10.2018,5294,1,1,1,1,4
106,NSS-KA41,1,HOL,95.0,30.08.2011,5307,1,1,1,1,4
171,NSS-G2-18,3,HOL,95.0,23.10.2015,5307,1,1,1,1,4
262,NSS-9,1,HOL,95.0,24.01.2003,5307,1,1,1,1,4
366,INTELSAT8 95E,2,HOL,95.0,29.10.1998,5307,1,1,1,1,4
804,NSS-G5-1,1,HOL,-169.5,08.06.2021,5307,1,1,1,1,4
1095,NSS-G4-9,1,HOL,-86.5,27.05.2019,5307,1,1,1,1,4
1472,INTELSAT KA 95E,1,HOL,95.0,24.01.2003,5307,1,1,1,1,4
294,EUTELSAT 3-70.5E,1,F,70.5,15.01.2003,5334,1,1,1,1,4
624,F-SAT-KU3-E-70.5E,1,F,70.5,01.02.2010,5334,1,1,1,1,4
1288,EUTELSAT-E-70.5E,1,F,70.5,15.01.2003,5334,1,1,1,1,4
1123,HISPASAT-2D KU,1,E,-30.0,29.07.2002,5392,1,1,1,1,4
1210,HISPASAT-1D KU,1,E,-30.0,29.01.2004,5392,1,1,1,1,4
104,SYRACUSE-3E,1,F,-5.0,22.01.2002,5402,1,1,1,1,4
1060,SYRACUSE-3H,1,F,47.0,22.01.2002,5402,1,1,1,1,4
887,HISPASAT-2A KU,1,E,-30.0,22.03.2002,5415,1,1,1,1,4
1009,F-SAT-KU2-E-12.5W,1,F,-12.5,01.02.2010,5418,1,1,1,1,4
1385,EUTELSAT 3-12.5W,1,F,-12.5,20.12.1999,5418,1,1,1,1,4
135,EUTELSAT-KA-36E,1,F,36.0,23.03.2011,5425,1,1,1,1,4
409,EUTELSAT-KA-7E,2,F,7.0,18.10.2004,5425,1,1,1,1,4
557,EUTELSAT 3-13E,1,F,13.0,03.10.2002,5425,1,1,1,1,4
745,F-SAT-N-E-70.5E,1,F,70.5,25.05.2016,5425,1,1,1,1,4
1047,EUTELSAT-KA-16E,1,F,16.0,22.02.2011,5425,1,1,1,1,4
1257,F-SAT-KU-E-7W,1,F,-7.0,19.11.2013,5425,1,1,1,1,4
1390,F-SAT-N-E-33E,1,F,33.0,27.05.2016,5425,1,1,1,1,4
1597,F-SAT-KU2-E-13E,1,F,13.0,01.02.2010,5425,1,1,1,1,4
619,F-SAT-KU-E-5W,1,F,-5.0,22.05.2006,5472,1,1,1,1,4
623,F-SAT-N3-5W,1,F,-5.0,19.05.2020,5472,1,1,1,1,4
768,VIDEOSAT-8-KU-C,1,F,3.0,29.08.2002,5472,1,1,1,1,4
860,TELECOM-3C,1,F,3.0,29.08.2002,5472,1,1,1,1,4
1027,TELECOM-3B,1,F,-5.0,20.11.2002,5472,1,1,1,1,4
1154,VIDEOSAT-7,1,F,-5.0,30.09.1998,5472,1,1,1,1,4
1259,VIDEOSAT-7-KA,1,F,-5.0,20.11.2002,5472,1,1,1,1,4
1595,F-SAT-N-E-5W,1,F,-5.0,27.05.2016,5472,1,1,1,1,4
1598,TELECOM-4B,1,F,-5.0,20.11.2002,5472,1,1,1,1,4
1022,NSS-16,1,HOL,-22.0,14.07.2006,5552,1,1,1,1,4
222,NSS-G2-1,2,HOL,-177.0,23.10.2015,5570,1,1,1,1,4
985,LUX-G7-43,1,LUX,-87.0,16.08.2016,5570,1,1,1,1,4
1075,LUX-G3-24.2E,3,LUX,23.5,02.06.2010,5570,1,1,1,1,4
286,F-SAT-N3-12.5W,1,F,-12.5,19.05.2020,5755,1,1,1,1,4
323,F-SAT-KU-E-8W,1,F,-8.0,28.04.2015,5755,1,1,1,1,4
960,VIDEOSAT-6-KA,1,F,-8.0,04.06.2003,5755,1,1,1,1,4
961,VIDEOSAT-6-KA,2,F,-8.0,04.06.2003,5755,1,1,1,1,4
977,F-SAT-N-E-12.5W,1,F,-12.5,26.05.2016,5755,1,1,1,1,4
1051,F-SAT-N-E-8W,2,F,-8.0,27.05.2016,5755,1,1,1,1,4
1256,VIDEOSAT-6,1,F,-8.0,28.11.2001,5755,1,1,1,1,4
144,EUROPESTAR-47.5E,2,D,47.5,26.03.2013,5889,1,1,1,1,4
1548,LUX-G10-7,1,LUX,23.5,31.03.2021,5931,1,1,1,1,4
1444,DFS II-2,1,D,28.5,07.12.2000,5952,1,1,1,1,4
180,F-SAT-N4-133W,1,F,-133.0,30.04.2021,5956,1,1,1,1,4
1391,F-SAT-N-E-33E,2,F,33.0,27.05.2016,5956,1,1,1,1,4
780,SKYNET-4K,1,G,6.0,07.07.2004,5985,1,1,1,1,4
138,LUX-G3-28.2E,1,LUX,28.2,02.06.2010,6007,1,1,1,1,4
1629,LUX-G8-44,1,LUX,-83.0,05.12.2017,6098,1,1,1,1,4
259,LUX-G9-30,1,LUX,176.0,14.10.2019,6113,1,1,1,1,4
342,AM-SAT A4,1,G,108.2,17.11.2004,6113,1,1,1,1,4
1281,LUX-G5-25,1,LUX,108.2,30.04.2013,6113,1,1,1,1,4
1574,AM-SAT-108.2E-G,1,G,108.2,17.04.2013,6113,1,1,1,1,4
139,LUX-G3-28.2E,2,LUX,28.2,02.06.2010,6131,1,1,1,1,4
428,EUTELSAT 3-10E,1,F,10.0,16.04.2002,6139,1,1,1,1,4
1494,F-SAT-KU2-E-10E,1,F,10.0,01.02.2010,6139,1,1,1,1,4
754,EUROPE*STAR-3,1,D,47.5,17.04.2000,6207,1,1,1,1,4
1171,EUROPESTAR-45E,1,D,45.0,18.12.2012,6207,1,1,1,1,4
1578,EUROPE*STAR-1,1,D,45.0,09.09.1999,6207,1,1,1,1,4
459,F-SAT-N3-48E,1,F,48.0,19.06.2019,6244,1,1,1,1,4
520,EUTELSAT 2-36E,1,F,36.0,30.09.1998,6280,1,1,1,1,4
615,EUTELSAT 3-36E,1,F,36.0,16.04.2002,6280,1,1,1,1,4
668,HISPASAT-2B KU,1,E,-30.0,09.07.1999,6358,1,1,1,1,4
1417,HISPASAT-2C3 KU,1,E,-30.0,09.07.1999,6358,1,1,1,1,4
1418,HISPASAT-2C3 KU,2,E,-30.0,09.07.1999,6358,1,1,1,1,4
900,SICRAL-2A,1,I,16.2,07.10.1998,6385,1,1,1,1,4
66,LUX-G8-36,1,LUX,-135.0,27.10.2017,6437,1,1,1,1,4
218,EUTELSAT 3-25.5E,2,F,25.5,18.03.2003,6652,1,1,1,1,4
1420,EUTELSAT 3-7E,1,F,7.0,16.04.2002,6652,1,1,1,1,4
1163,LUX-G10-26,1,LUX,148.0,20.07.2021,6678,1,1,1,1,4
764,SKYNET-4L,1,G,53.0,07.07.2004,6697,1,1,1,1,4
988,SKYNET-5D,1,G,53.0,24.05.2005,6697,1,1,1,1,4
365,INTELSAT8 95E,1,HOL,95.0,29.10.1998,6739,1,1,1,1,4
1284,INTELSAT5A 95E,1,HOL,95.0,29.10.1998,6739,1,1,1,1,4
1463,INTELSAT7 95E,1,HOL,95.0,29.10.1998,6739,1,1,1,1,4
217,EUTELSAT 3-25.5E,1,F,25.5,18.03.2003,6837,1,1,1,1,4
484,F-SAT-KU3-E-25.5E,1,F,25.5,01.02.2010,6837,1,1,1,1,4
795,F-SAT-KU2-E-16E,1,F,16.0,01.02.2010,6841,1,1,1,1,4
1397,EUTELSAT 3-16E,1,F,16.0,16.04.2002,6841,1,1,1,1,4
934,GESATCOM-A4,1,G,108.2,03.08.2001,6907,1,1,1,1,4
1003,NSS-18,1,HOL,-40.5,14.07.2006,7060,1,1,1,1,4
1619,NSS-57,1,HOL,-40.5,17.12.2012,7060,1,1,1,1,4
1678,NSS-35,1,HOL,-40.5,23.07.2009,7060,1,1,1,1,4
44,EUTELSAT-B1-16E,1,F,16.0,22.02.2011,7061,1,1,1,1,4
976,EUTELSAT-B1-13E,2,F,13.0,14.04.2003,7061,1,1,1,1,4
1237,INMARSAT-3 IOR WEST,1,G,25.0,09.10.1998,7085,1,1,1,1,4
251,INTELSAT5A 319.5E,1,HOL,-40.5,29.10.1998,7087,1,1,1,1,4
376,INTELSAT K 319.5E,1,HOL,-40.5,29.10.1998,7087,1,1,1,1,4
506,INTELSAT IBS 319.5E,1,HOL,-40.5,09.11.2004,7087,1,1,1,1,4
851,INTELSAT7 319.5E,1,HOL,-40.5,29.10.1998,7087,1,1,1,1,4
1419,INTELSAT8 319.5E,1,HOL,-40.5,29.10.1998,7087,1,1,1,1,4
81,SKYNET-5A,1,G,-34.0,24.05.2005,7110,1,1,1,1,4
639,SKYNET-4D,1,G,-34.0,24.01.2001,7110,1,1,1,1,4
682,SKYNET-4M,1,G,-34.0,07.07.2004,7110,1,1,1,1,4
392,NSS-G4-22,1,HOL,50.5,03.07.2018,7147,1,1,1,1,4
1073,LUX-G3-24.2E,1,LUX,23.5,02.06.2010,7147,1,1,1,1,4
1559,GDL-6,1,LUX,19.2,27.11.2000,7147,1,1,1,1,4
161,SIRIUS-2,1,S,4.8,30.06.1998,7168,1,1,1,1,4
431,DJCF-1A,1,G,39.5,15.01.1999,7201,1,1,1,1,4
559,DJCF-2A,1,G,-39.0,15.01.1999,7201,1,1,1,1,4
154,NSS-G2-16,1,HOL,50.5,23.10.2015,7240,1,1,1,1,4
244,INTELSAT8 183E,1,HOL,-177.0,20.04.2000,7240,1,1,1,1,4
393,NSS-G4-22,2,HOL,50.5,03.07.2018,7240,1,1,1,1,4
805,NSS-36,1,HOL,57.0,06.08.2009,7240,1,1,1,1,4
906,NSS-19,1,HOL,-177.0,14.07.2006,7240,1,1,1,1,4
970,SIRIUS-5E,2,S,5.0,17.12.2010,7240,1,1,1,1,4
1329,INTELSAT7 183E,1,HOL,-177.0,20.04.2000,7240,1,1,1,1,4
1664,INTELSAT8 338.5E,1,HOL,-21.5,29.10.1998,7240,1,1,1,1,4
230,LUX-28.2E,1,LUX,28.2,29.06.2004,7264,1,1,1,1,4
231,LUX-28.2E,2,LUX,28.2,29.06.2004,7264,1,1,1,1,4
539,DFS II-1,1,D,23.5,02.09.2004,7264,1,1,1,1,4
1099,LUX-24.2E,1,LUX,24.2,01.07.2004,7264,1,1,1,1,4
1358,INMARSAT-3 AOR WEST2,1,G,-54.0,09.10.1998,7330,1,1,1,1,4
64,METEOSAT IODC_57.5E,1,D,57.5,29.01.2014,7444,1,1,1,1,4
1112,INMARSAT-3 POR-2,1,G,178.0,09.10.1998,7497,1,1,1,1,4
748,GIBSAT-129W,1,G,-129.0,21.12.2015,7598,1,1,1,1,4
1185,NSS-G4-6,1,HOL,-131.0,06.11.2017,7598,1,1,1,1,4
684,TELECOM-2B,2,F,-5.0,30.09.1998,7629,1,1,1,1,4
812,TELECOM-4A,1,F,-8.0,18.01.2008,7629,1,1,1,1,4
1155,VIDEOSAT-7,2,F,-5.0,30.09.1998,7629,1,1,1,1,4
145,EUROPESTAR-47.5E,3,D,47.5,26.03.2013,7683,1,1,1,1,4
1279,INMARSAT-3 IOR-1,1,G,64.0,09.10.1998,7756,1,1,1,1,4
