License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
EUTELSAT 2-21.5E,France 🇫🇷,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+2-21.5E&sel_satname=EUTELSAT+2-21.5E&plan_id=
SMMSAT-3R,Sweden 🇸🇪,21.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-3R&sel_satname=SMMSAT-3R&plan_id=
INMARSAT-6-21.5E,United Kingdom 🇬🇧,21.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-21.5E&sel_satname=INMARSAT-6-21.5E&plan_id=
LUX-G7-6,Luxembourg 🇱🇺,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G7-6&sel_satname=LUX-G7-6&plan_id=
F-SAT-N3-21.5E,France 🇫🇷,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-21.5E&sel_satname=F-SAT-N3-21.5E&plan_id=
EUTELSAT 1-5,France 🇫🇷,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+1-5&sel_satname=EUTELSAT+1-5&plan_id=
EUTELSAT 3-21.5E,France 🇫🇷,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+3-21.5E&sel_satname=EUTELSAT+3-21.5E&plan_id=
F-SAT-N-E-21.5E,France 🇫🇷,21.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-21.5E&sel_satname=F-SAT-N-E-21.5E&plan_id=
F-SAT-30B-1-21.5E,France 🇫🇷,21.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-21.5E&sel_satname=F-SAT-30B-1-21.5E&plan_id=plan
F-SAT-30B-21.5E,France 🇫🇷,21.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-21.5E&sel_satname=F-SAT-30B-21.5E&plan_id=plan
F-SAT-E-30B-21.5E,France 🇫🇷,21.5°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-21.5E&sel_satname=F-SAT-E-30B-21.5E&plan_id=plan
FMS6-21.5E,France 🇫🇷,21.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS6-21.5E&sel_satname=FMS6-21.5E&plan_id=
SMMSAT-3R_1,Sweden 🇸🇪,21.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-3R_1&sel_satname=SMMSAT-3R_1&plan_id=
QATARSAT-G4-19.7E,Qatar 🇶🇦,19.7°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G4-19.7E&sel_satname=QATARSAT-G4-19.7E&plan_id=
QATARSAT-G4-19.7E_1,Qatar 🇶🇦,19.7°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G4-19.7E_1&sel_satname=QATARSAT-G4-19.7E_1&plan_id=
